"hour","day","day_type","scenario","placeholder_close","metric","value"
18,"Saturday","weekend","off_season",16,"all_no500_n",370
19,"Saturday","weekend","off_season",16,"all_no500_n",382
20,"Saturday","weekend","off_season",16,"all_no500_n",394
21,"Saturday","weekend","off_season",16,"all_no500_n",402
22,"Saturday","weekend","off_season",16,"all_no500_n",405
23,"Saturday","weekend","off_season",16,"all_no500_n",416
24,"Saturday","weekend","off_season",16,"all_no500_n",420
6,"Sunday","weekend","in_season",20,"all_no500_n",417
7,"Sunday","weekend","in_season",20,"all_no500_n",390
8,"Sunday","weekend","in_season",20,"all_no500_n",134
9,"Sunday","weekend","in_season",20,"all_no500_n",131
10,"Sunday","weekend","in_season",20,"all_no500_n",131
11,"Sunday","weekend","in_season",20,"all_no500_n",131
12,"Sunday","weekend","in_season",20,"all_no500_n",131
13,"Sunday","weekend","in_season",20,"all_no500_n",126
14,"Sunday","weekend","in_season",20,"all_no500_n",126
15,"Sunday","weekend","in_season",20,"all_no500_n",126
16,"Sunday","weekend","in_season",20,"all_no500_n",126
17,"Sunday","weekend","in_season",20,"all_no500_n",133
18,"Sunday","weekend","in_season",20,"all_no500_n",133
19,"Sunday","weekend","in_season",20,"all_no500_n",141
20,"Sunday","weekend","in_season",20,"all_no500_n",396
21,"Sunday","weekend","in_season",20,"all_no500_n",404
22,"Sunday","weekend","in_season",20,"all_no500_n",406
23,"Sunday","weekend","in_season",20,"all_no500_n",416
24,"Sunday","weekend","in_season",20,"all_no500_n",420
6,"Monday","weekday","in_season",20,"all_no500_n",417
7,"Monday","weekday","in_season",20,"all_no500_n",390
8,"Monday","weekday","in_season",20,"all_no500_n",134
9,"Monday","weekday","in_season",20,"all_no500_n",131
10,"Monday","weekday","in_season",20,"all_no500_n",92
11,"Monday","weekday","in_season",20,"all_no500_n",87
12,"Monday","weekday","in_season",20,"all_no500_n",87
13,"Monday","weekday","in_season",20,"all_no500_n",87
14,"Monday","weekday","in_season",20,"all_no500_n",87
15,"Monday","weekday","in_season",20,"all_no500_n",87
16,"Monday","weekday","in_season",20,"all_no500_n",87
17,"Monday","weekday","in_season",20,"all_no500_n",90
18,"Monday","weekday","in_season",20,"all_no500_n",123
19,"Monday","weekday","in_season",20,"all_no500_n",136
20,"Monday","weekday","in_season",20,"all_no500_n",392
21,"Monday","weekday","in_season",20,"all_no500_n",402
22,"Monday","weekday","in_season",20,"all_no500_n",406
23,"Monday","weekday","in_season",20,"all_no500_n",416
24,"Monday","weekday","in_season",20,"all_no500_n",420
6,"Tuesday","weekday","in_season",20,"all_no500_n",417
7,"Tuesday","weekday","in_season",20,"all_no500_n",390
8,"Tuesday","weekday","in_season",20,"all_no500_n",134
9,"Tuesday","weekday","in_season",20,"all_no500_n",131
10,"Tuesday","weekday","in_season",20,"all_no500_n",117
11,"Tuesday","weekday","in_season",20,"all_no500_n",113
12,"Tuesday","weekday","in_season",20,"all_no500_n",111
13,"Tuesday","weekday","in_season",20,"all_no500_n",87
14,"Tuesday","weekday","in_season",20,"all_no500_n",87
15,"Tuesday","weekday","in_season",20,"all_no500_n",87
16,"Tuesday","weekday","in_season",20,"all_no500_n",87
17,"Tuesday","weekday","in_season",20,"all_no500_n",88
18,"Tuesday","weekday","in_season",20,"all_no500_n",105
19,"Tuesday","weekday","in_season",20,"all_no500_n",121
20,"Tuesday","weekday","in_season",20,"all_no500_n",392
21,"Tuesday","weekday","in_season",20,"all_no500_n",402
22,"Tuesday","weekday","in_season",20,"all_no500_n",406
23,"Tuesday","weekday","in_season",20,"all_no500_n",416
24,"Tuesday","weekday","in_season",20,"all_no500_n",420
6,"Wednesday","weekday","in_season",20,"all_no500_n",417
7,"Wednesday","weekday","in_season",20,"all_no500_n",390
8,"Wednesday","weekday","in_season",20,"all_no500_n",134
9,"Wednesday","weekday","in_season",20,"all_no500_n",131
10,"Wednesday","weekday","in_season",20,"all_no500_n",92
11,"Wednesday","weekday","in_season",20,"all_no500_n",87
12,"Wednesday","weekday","in_season",20,"all_no500_n",87
13,"Wednesday","weekday","in_season",20,"all_no500_n",87
14,"Wednesday","weekday","in_season",20,"all_no500_n",87
15,"Wednesday","weekday","in_season",20,"all_no500_n",87
16,"Wednesday","weekday","in_season",20,"all_no500_n",87
17,"Wednesday","weekday","in_season",20,"all_no500_n",90
18,"Wednesday","weekday","in_season",20,"all_no500_n",122
19,"Wednesday","weekday","in_season",20,"all_no500_n",136
20,"Wednesday","weekday","in_season",20,"all_no500_n",392
21,"Wednesday","weekday","in_season",20,"all_no500_n",402
22,"Wednesday","weekday","in_season",20,"all_no500_n",406
23,"Wednesday","weekday","in_season",20,"all_no500_n",416
24,"Wednesday","weekday","in_season",20,"all_no500_n",420
6,"Thursday","weekday","in_season",20,"all_no500_n",417
7,"Thursday","weekday","in_season",20,"all_no500_n",390
8,"Thursday","weekday","in_season",20,"all_no500_n",134
9,"Thursday","weekday","in_season",20,"all_no500_n",131
10,"Thursday","weekday","in_season",20,"all_no500_n",100
11,"Thursday","weekday","in_season",20,"all_no500_n",98
12,"Thursday","weekday","in_season",20,"all_no500_n",87
13,"Thursday","weekday","in_season",20,"all_no500_n",87
14,"Thursday","weekday","in_season",20,"all_no500_n",87
15,"Thursday","weekday","in_season",20,"all_no500_n",87
16,"Thursday","weekday","in_season",20,"all_no500_n",87
17,"Thursday","weekday","in_season",20,"all_no500_n",88
18,"Thursday","weekday","in_season",20,"all_no500_n",96
19,"Thursday","weekday","in_season",20,"all_no500_n",112
20,"Thursday","weekday","in_season",20,"all_no500_n",392
21,"Thursday","weekday","in_season",20,"all_no500_n",402
22,"Thursday","weekday","in_season",20,"all_no500_n",406
23,"Thursday","weekday","in_season",20,"all_no500_n",416
24,"Thursday","weekday","in_season",20,"all_no500_n",420
6,"Friday","weekday","in_season",20,"all_no500_n",417
7,"Friday","weekday","in_season",20,"all_no500_n",390
8,"Friday","weekday","in_season",20,"all_no500_n",134
9,"Friday","weekday","in_season",20,"all_no500_n",131
10,"Friday","weekday","in_season",20,"all_no500_n",87
11,"Friday","weekday","in_season",20,"all_no500_n",87
12,"Friday","weekday","in_season",20,"all_no500_n",87
13,"Friday","weekday","in_season",20,"all_no500_n",87
14,"Friday","weekday","in_season",20,"all_no500_n",87
15,"Friday","weekday","in_season",20,"all_no500_n",87
16,"Friday","weekday","in_season",20,"all_no500_n",87
17,"Friday","weekday","in_season",20,"all_no500_n",102
18,"Friday","weekday","in_season",20,"all_no500_n",133
19,"Friday","weekday","in_season",20,"all_no500_n",140
20,"Friday","weekday","in_season",20,"all_no500_n",394
21,"Friday","weekday","in_season",20,"all_no500_n",402
22,"Friday","weekday","in_season",20,"all_no500_n",405
23,"Friday","weekday","in_season",20,"all_no500_n",416
24,"Friday","weekday","in_season",20,"all_no500_n",420
6,"Saturday","weekend","in_season",20,"all_no500_n",417
7,"Saturday","weekend","in_season",20,"all_no500_n",390
8,"Saturday","weekend","in_season",20,"all_no500_n",134
9,"Saturday","weekend","in_season",20,"all_no500_n",131
10,"Saturday","weekend","in_season",20,"all_no500_n",87
11,"Saturday","weekend","in_season",20,"all_no500_n",87
12,"Saturday","weekend","in_season",20,"all_no500_n",87
13,"Saturday","weekend","in_season",20,"all_no500_n",87
14,"Saturday","weekend","in_season",20,"all_no500_n",87
15,"Saturday","weekend","in_season",20,"all_no500_n",87
16,"Saturday","weekend","in_season",20,"all_no500_n",87
17,"Saturday","weekend","in_season",20,"all_no500_n",132
18,"Saturday","weekend","in_season",20,"all_no500_n",133
19,"Saturday","weekend","in_season",20,"all_no500_n",140
20,"Saturday","weekend","in_season",20,"all_no500_n",394
21,"Saturday","weekend","in_season",20,"all_no500_n",402
22,"Saturday","weekend","in_season",20,"all_no500_n",405
23,"Saturday","weekend","in_season",20,"all_no500_n",416
24,"Saturday","weekend","in_season",20,"all_no500_n",420
6,"Sunday","weekend","in_season_late",22,"all_no500_n",417
7,"Sunday","weekend","in_season_late",22,"all_no500_n",390
8,"Sunday","weekend","in_season_late",22,"all_no500_n",134
9,"Sunday","weekend","in_season_late",22,"all_no500_n",131
10,"Sunday","weekend","in_season_late",22,"all_no500_n",131
11,"Sunday","weekend","in_season_late",22,"all_no500_n",131
12,"Sunday","weekend","in_season_late",22,"all_no500_n",131
13,"Sunday","weekend","in_season_late",22,"all_no500_n",126
14,"Sunday","weekend","in_season_late",22,"all_no500_n",126
15,"Sunday","weekend","in_season_late",22,"all_no500_n",126
16,"Sunday","weekend","in_season_late",22,"all_no500_n",126
17,"Sunday","weekend","in_season_late",22,"all_no500_n",133
18,"Sunday","weekend","in_season_late",22,"all_no500_n",133
19,"Sunday","weekend","in_season_late",22,"all_no500_n",141
20,"Sunday","weekend","in_season_late",22,"all_no500_n",144
21,"Sunday","weekend","in_season_late",22,"all_no500_n",152
22,"Sunday","weekend","in_season_late",22,"all_no500_n",406
23,"Sunday","weekend","in_season_late",22,"all_no500_n",416
24,"Sunday","weekend","in_season_late",22,"all_no500_n",420
6,"Monday","weekday","in_season_late",22,"all_no500_n",417
7,"Monday","weekday","in_season_late",22,"all_no500_n",390
8,"Monday","weekday","in_season_late",22,"all_no500_n",134
9,"Monday","weekday","in_season_late",22,"all_no500_n",131
10,"Monday","weekday","in_season_late",22,"all_no500_n",92
11,"Monday","weekday","in_season_late",22,"all_no500_n",87
12,"Monday","weekday","in_season_late",22,"all_no500_n",87
13,"Monday","weekday","in_season_late",22,"all_no500_n",87
14,"Monday","weekday","in_season_late",22,"all_no500_n",87
15,"Monday","weekday","in_season_late",22,"all_no500_n",87
16,"Monday","weekday","in_season_late",22,"all_no500_n",87
17,"Monday","weekday","in_season_late",22,"all_no500_n",90
18,"Monday","weekday","in_season_late",22,"all_no500_n",123
19,"Monday","weekday","in_season_late",22,"all_no500_n",136
20,"Monday","weekday","in_season_late",22,"all_no500_n",143
21,"Monday","weekday","in_season_late",22,"all_no500_n",151
22,"Monday","weekday","in_season_late",22,"all_no500_n",406
23,"Monday","weekday","in_season_late",22,"all_no500_n",416
24,"Monday","weekday","in_season_late",22,"all_no500_n",420
6,"Tuesday","weekday","in_season_late",22,"all_no500_n",417
7,"Tuesday","weekday","in_season_late",22,"all_no500_n",390
8,"Tuesday","weekday","in_season_late",22,"all_no500_n",134
9,"Tuesday","weekday","in_season_late",22,"all_no500_n",131
10,"Tuesday","weekday","in_season_late",22,"all_no500_n",117
11,"Tuesday","weekday","in_season_late",22,"all_no500_n",113
12,"Tuesday","weekday","in_season_late",22,"all_no500_n",111
13,"Tuesday","weekday","in_season_late",22,"all_no500_n",87
14,"Tuesday","weekday","in_season_late",22,"all_no500_n",87
15,"Tuesday","weekday","in_season_late",22,"all_no500_n",87
16,"Tuesday","weekday","in_season_late",22,"all_no500_n",87
17,"Tuesday","weekday","in_season_late",22,"all_no500_n",88
18,"Tuesday","weekday","in_season_late",22,"all_no500_n",105
19,"Tuesday","weekday","in_season_late",22,"all_no500_n",121
20,"Tuesday","weekday","in_season_late",22,"all_no500_n",143
21,"Tuesday","weekday","in_season_late",22,"all_no500_n",151
22,"Tuesday","weekday","in_season_late",22,"all_no500_n",406
23,"Tuesday","weekday","in_season_late",22,"all_no500_n",416
24,"Tuesday","weekday","in_season_late",22,"all_no500_n",420
6,"Wednesday","weekday","in_season_late",22,"all_no500_n",417
7,"Wednesday","weekday","in_season_late",22,"all_no500_n",390
8,"Wednesday","weekday","in_season_late",22,"all_no500_n",134
9,"Wednesday","weekday","in_season_late",22,"all_no500_n",131
10,"Wednesday","weekday","in_season_late",22,"all_no500_n",92
11,"Wednesday","weekday","in_season_late",22,"all_no500_n",87
12,"Wednesday","weekday","in_season_late",22,"all_no500_n",87
13,"Wednesday","weekday","in_season_late",22,"all_no500_n",87
14,"Wednesday","weekday","in_season_late",22,"all_no500_n",87
15,"Wednesday","weekday","in_season_late",22,"all_no500_n",87
16,"Wednesday","weekday","in_season_late",22,"all_no500_n",87
17,"Wednesday","weekday","in_season_late",22,"all_no500_n",90
18,"Wednesday","weekday","in_season_late",22,"all_no500_n",122
19,"Wednesday","weekday","in_season_late",22,"all_no500_n",136
20,"Wednesday","weekday","in_season_late",22,"all_no500_n",143
21,"Wednesday","weekday","in_season_late",22,"all_no500_n",151
22,"Wednesday","weekday","in_season_late",22,"all_no500_n",406
23,"Wednesday","weekday","in_season_late",22,"all_no500_n",416
24,"Wednesday","weekday","in_season_late",22,"all_no500_n",420
6,"Thursday","weekday","in_season_late",22,"all_no500_n",417
7,"Thursday","weekday","in_season_late",22,"all_no500_n",390
8,"Thursday","weekday","in_season_late",22,"all_no500_n",134
9,"Thursday","weekday","in_season_late",22,"all_no500_n",131
10,"Thursday","weekday","in_season_late",22,"all_no500_n",100
11,"Thursday","weekday","in_season_late",22,"all_no500_n",98
12,"Thursday","weekday","in_season_late",22,"all_no500_n",87
13,"Thursday","weekday","in_season_late",22,"all_no500_n",87
14,"Thursday","weekday","in_season_late",22,"all_no500_n",87
15,"Thursday","weekday","in_season_late",22,"all_no500_n",87
16,"Thursday","weekday","in_season_late",22,"all_no500_n",87
17,"Thursday","weekday","in_season_late",22,"all_no500_n",88
18,"Thursday","weekday","in_season_late",22,"all_no500_n",96
19,"Thursday","weekday","in_season_late",22,"all_no500_n",112
20,"Thursday","weekday","in_season_late",22,"all_no500_n",143
21,"Thursday","weekday","in_season_late",22,"all_no500_n",151
22,"Thursday","weekday","in_season_late",22,"all_no500_n",406
23,"Thursday","weekday","in_season_late",22,"all_no500_n",416
24,"Thursday","weekday","in_season_late",22,"all_no500_n",420
6,"Friday","weekday","in_season_late",22,"all_no500_n",417
7,"Friday","weekday","in_season_late",22,"all_no500_n",390
8,"Friday","weekday","in_season_late",22,"all_no500_n",134
9,"Friday","weekday","in_season_late",22,"all_no500_n",131
10,"Friday","weekday","in_season_late",22,"all_no500_n",87
11,"Friday","weekday","in_season_late",22,"all_no500_n",87
12,"Friday","weekday","in_season_late",22,"all_no500_n",87
13,"Friday","weekday","in_season_late",22,"all_no500_n",87
14,"Friday","weekday","in_season_late",22,"all_no500_n",87
15,"Friday","weekday","in_season_late",22,"all_no500_n",87
16,"Friday","weekday","in_season_late",22,"all_no500_n",87
17,"Friday","weekday","in_season_late",22,"all_no500_n",102
18,"Friday","weekday","in_season_late",22,"all_no500_n",133
19,"Friday","weekday","in_season_late",22,"all_no500_n",140
20,"Friday","weekday","in_season_late",22,"all_no500_n",143
21,"Friday","weekday","in_season_late",22,"all_no500_n",151
22,"Friday","weekday","in_season_late",22,"all_no500_n",405
23,"Friday","weekday","in_season_late",22,"all_no500_n",416
24,"Friday","weekday","in_season_late",22,"all_no500_n",420
6,"Saturday","weekend","in_season_late",22,"all_no500_n",417
7,"Saturday","weekend","in_season_late",22,"all_no500_n",390
8,"Saturday","weekend","in_season_late",22,"all_no500_n",134
9,"Saturday","weekend","in_season_late",22,"all_no500_n",131
10,"Saturday","weekend","in_season_late",22,"all_no500_n",87
11,"Saturday","weekend","in_season_late",22,"all_no500_n",87
12,"Saturday","weekend","in_season_late",22,"all_no500_n",87
13,"Saturday","weekend","in_season_late",22,"all_no500_n",87
14,"Saturday","weekend","in_season_late",22,"all_no500_n",87
15,"Saturday","weekend","in_season_late",22,"all_no500_n",87
16,"Saturday","weekend","in_season_late",22,"all_no500_n",87
17,"Saturday","weekend","in_season_late",22,"all_no500_n",132
18,"Saturday","weekend","in_season_late",22,"all_no500_n",133
19,"Saturday","weekend","in_season_late",22,"all_no500_n",140
20,"Saturday","weekend","in_season_late",22,"all_no500_n",143
21,"Saturday","weekend","in_season_late",22,"all_no500_n",151
22,"Saturday","weekend","in_season_late",22,"all_no500_n",405
23,"Saturday","weekend","in_season_late",22,"all_no500_n",416
24,"Saturday","weekend","in_season_late",22,"all_no500_n",420
6,"Sunday","weekend","off_season",16,"all_no500_share",0.9835
7,"Sunday","weekend","off_season",16,"all_no500_share",0.9198
