"station_complex_id","station","borough","nta2020","nta_ratio","in_hi","in_six","entries","d_rr","d_rr18","d_rr21","team_score","y_250","y_250_no_top1","y_250_no_subloc","y_400","y_400_no_top1","y_400_no_subloc","y_600","y_600_no_top1","y_600_no_subloc","pop_250","pop_400","pop_600","area_km2_250","area_km2_400","area_km2_600"
250,"Kings Hwy (F)","Brooklyn","BK1501",0.626138899819381,FALSE,FALSE,719498,228.934984986307,2367.06822416639,2622.11686589739,16.9693396226415,0,0,0,0,0,0,0,0,0,2624.94421002069,6170.54654341191,8724.46432573261,0.196259835911057,0.459048737189494,0.653571018679238
251,"Avenue U (F)","Brooklyn","BK1501",0.626138899819381,FALSE,FALSE,436382,574.786340292035,1922.01219214804,2379.47828188363,40.0117924528302,0,0,0,0,0,0,0,0,0,2565.17764532203,5553.61666568994,8642.0779449198,0.196259835910716,0.400289437898923,0.578913137917462
252,"Avenue X (F)","Brooklyn","BK1301",0.591096035442869,FALSE,FALSE,566142,1264.15937743196,1752.61401909044,1984.30496718263,45.5188679245283,2,2,2,2,2,2,3,3,3,2241.80281621648,5272.28236457572,9803.28913226706,0.195445825257129,0.426765283342477,0.681025484341795
253,"Neptune Av (F)","Brooklyn","BK1302",0.782908898033763,FALSE,FALSE,340424,577.505700386152,1143.60296448803,1143.60296448803,38.9150943396226,0,0,0,0,0,0,0,0,0,2243.19445808895,5991.4404152132,9006.82733362029,0.196259835910927,0.439832628917662,0.677914903309354
254,"Jamaica-179 St (F)","Queens","QN1201",1.17905168442154,FALSE,FALSE,4132660,968.496919592378,1059.97879036462,1718.41796202896,87.5353773584906,6,6,6,10,10,10,13,13,13,3405.85866758044,8493.88923128862,14862.7830782297,0.196259835910765,0.502425179931249,1.03343825664622
255,"169 St (F)","Queens","QN1201",1.17905168442154,FALSE,FALSE,1796908,301.615525593824,301.615525593824,2461.45777027803,42.5825471698113,0,0,0,1,1,1,5,5,5,4416.4075696243,10961.2813914326,17213.2772478949,0.196259835909992,0.502425179930569,0.942082027992686
256,"Parsons Blvd (F)","Queens","QN1201",1.17905168442154,FALSE,FALSE,1630160,469.215111984098,731.899441147662,3306.20684531078,47.877358490566,2,2,2,3,3,3,3,3,3,4224.38675653382,9591.31768744294,12877.9175207116,0.196259835911022,0.453754099808745,0.673799223340553
257,"Sutphin Blvd (F)","Queens","QN1201",1.17905168442154,FALSE,FALSE,1013150,661.104303396785,675.4409346173,3952.13047959511,53.8089622641509,4,4,3,6,6,5,6,6,5,4466.44244841258,8520.81113157883,10366.6108682674,0.196259835910979,0.412566513588866,0.534519303182016
258,"Briarwood (E,F)","Queens","QN0901",1.07968052610031,FALSE,FALSE,1183353,134.453651121309,1471.39241969524,4492.33774460612,22.4646226415094,1,1,1,1,1,1,2,2,2,1517.52846140878,4434.55915835171,11244.4697756525,0.196259835911029,0.502411364160057,0.941998092288938
259,"Kew Gardens-Union Tpke (E,F)","Queens","QN0602",0.670052297168256,FALSE,FALSE,5251436,527.867760099331,2514.23543925273,4180.42683978731,87.4056603773585,4,4,2,8,8,6,8,8,6,2414.06603546898,5476.86725000847,8696.18258035103,0.196259835911003,0.486707788176909,0.926300470327636
260,"75 Av (E,F)","Queens","QN0602",0.670052297168256,FALSE,FALSE,785198,283.404131227827,3063.10470294763,3684.95788997098,20.9198113207547,1,1,1,2,2,2,2,2,2,5402.38076424196,9402.36875289796,10874.536939882,0.196259835911018,0.476138379502173,0.789205136921605
261,"Forest Hills-71 Av (E,F,M,R)","Queens","QN0602",0.670052297168256,FALSE,FALSE,6375818,137.160615814809,2946.98769831076,3325.65550611379,56.9457547169811,8,8,7,9,9,8,10,10,9,3721.5152331163,8807.10877673585,14197.1652164544,0.196259835911047,0.491855771257483,0.87532776646903
262,"67 Av (M,R)","Queens","QN0602",0.670052297168256,FALSE,FALSE,1845040,300.038568728493,2701.29448543411,2966.35926007997,43.0306603773585,2,2,2,3,3,3,6,6,6,7961.07867117377,19500.7062537465,29819.3360846696,0.196259835911036,0.50242517993219,0.931515150294316
263,"63 Dr-Rego Park (M,R)","Queens","QN0601",0.510498842154356,FALSE,FALSE,3261027,372.318857259285,2200.84087893698,3009.39976412411,58.0070754716981,3,3,2,3,3,2,3,3,2,4717.00878312078,12352.0068326923,20120.1172335368,0.196259835911029,0.496197142045897,0.870745927524242
264,"Woodhaven Blvd (M,R)","Queens","QN0401",1.20541273317044,FALSE,FALSE,4524888,192.256558058301,1919.80937240362,3195.19383069799,55.3419811320755,0,0,0,2,2,2,4,4,4,3322.36990471706,8392.05065909363,17925.6065500276,0.196259835911086,0.496197142045938,0.856067526184277
265,"Grand Av-Newtown (M,R)","Queens","QN0401",1.20541273317044,FALSE,FALSE,4531553,175.143265617109,1866.95732153083,3374.77947442616,54.7169811320755,2,2,0,5,5,3,5,5,3,3984.77589173592,9889.79991007937,16681.9380473805,0.196259835911029,0.494345515581619,0.850557992669163
266,"Elmhurst Av (M,R)","Queens","QN0401",1.20541273317044,FALSE,FALSE,3256579,34.5427773825515,1821.53300326089,3037.20547033139,43.3372641509434,14,14,14,23,23,22,25,25,24,9261.29351671569,19444.2485313438,25249.9818126492,0.196259835911054,0.456791612087719,0.674572167689216
268,"65 St (M,R)","Queens","QN0203",1.70571758332386,TRUE,FALSE,880975,143.853997832015,3024.41052477724,3449.91612394132,15.8608490566038,9,9,9,11,11,11,12,12,12,4085.47117074291,7615.34635605026,10876.9567087498,0.187484579880361,0.372265429649264,0.530722850010196
269,"Northern Blvd (M,R)","Queens","QN0203",1.70571758332386,TRUE,FALSE,1619525,713.6656520244,3226.04555064658,3819.64589581835,66.933962264151,0,0,0,0,0,0,4,4,4,2099.0321621265,5197.19330345404,7274.66663561006,0.196259835911082,0.486650381062372,0.758697351386801
270,"46 St (M,R)","Queens","QN0104",2.81518212285938,TRUE,TRUE,1913413,510.851856987769,2603.68038960829,3956.79055009589,68.938679245283,2,1,2,3,2,3,4,3,4,3438.12371514586,7787.00485825735,11675.252272621,0.196259835911023,0.465315313779701,0.766537297657745
271,"Steinway St (M,R)","Queens","QN0104",2.81518212285938,TRUE,TRUE,2989535,256.666867181546,1985.09557053459,3328.03750039233,49.8820754716981,1,1,1,13,12,12,14,13,13,3376.54444867575,8055.4831534807,9579.88924113046,0.196259835911047,0.45141479365596,0.615136715321902
272,"36 St (M,R)","Queens","QN0105",0.298642690097429,FALSE,FALSE,873051,748.017600137959,1334.46651281053,2757.48067518798,51.2971698113208,1,1,1,1,1,1,1,1,1,736.744102470943,1199.95692689717,1379.58652660596,0.177528316175049,0.351931610361219,0.489315656309184
273,"Queens Plaza (E,F,R)","Queens","QN0105",0.298642690097429,FALSE,FALSE,4201798,881.780085948615,881.780085948615,2237.1223129021,87.8655660377358,1,1,1,1,1,1,1,1,1,3071.24319076084,4324.14694265558,4394.12007082377,0.169786490435216,0.318698861254307,0.376141216193372
276,"5 Av/53 St (E,F)","Manhattan","MN0502",1.92873430718364,TRUE,TRUE,4185585,128.755700400282,128.755700400282,128.755700400282,50.6132075471698,1,1,0,2,2,1,2,2,1,611.858974939601,932.092220409629,936.241397563203,0.193873573915162,0.284786750768581,0.293852954474675
277,"7 Av (E,B,D)","Manhattan","MN0502",1.92873430718364,TRUE,TRUE,4534161,426.354021820287,453.528839421739,619.973688915725,67.7122641509434,5,4,4,5,4,4,5,4,4,2119.46140223758,2211.65268195817,2211.65268195817,0.1012297864653,0.110066578216989,0.110066578216989
278,"Jamaica Center-Parsons/Archer (E,J,Z)","Queens","QN1201",1.17905168442154,FALSE,FALSE,6890598,234.344980531503,687.778491076632,3558.29931299995,62.4646226415094,4,4,4,9,9,9,9,9,9,2509.42131974943,5230.73928508326,7247.92757906932,0.196259835910996,0.439882588296269,0.728570419385705
279,"Sutphin Blvd-Archer Av-JFK Airport (E,J,Z)","Queens","QN1201",1.17905168442154,FALSE,FALSE,7311657,108.317239649164,108.317239649164,4105.68219404514,57.5,3,3,3,14,9,14,16,11,16,2188.3889366758,4982.0753183988,6827.10209278763,0.196259835911,0.431310614821383,0.652089896493505
280,"Jamaica-Van Wyck (E)","Queens","QN0901",1.07968052610031,FALSE,FALSE,1148213,453.533069655752,776.69317422343,4563.08912027268,37.1816037735849,2,2,1,6,6,5,6,6,5,1992.93874667145,4669.77501133566,6713.90040032165,0.196259835911051,0.46845270645737,0.702717572568321
282,"21 St (G)","Queens","QN0201",0.479788815326291,FALSE,FALSE,501057,361.605241092184,1298.68126826053,1897.45415923127,17.9127358490566,0,0,0,0,0,0,2,2,2,1902.78088246277,2950.66889810345,3472.7570114301,0.137240339876323,0.21004185373771,0.27236925590956
283,"Greenpoint Av (G)","Brooklyn","BK0101",0.854743050300947,FALSE,FALSE,2797497,393.794058256849,1059.34117558235,1059.34117558235,56.6627358490566,3,3,3,6,6,6,11,11,11,4005.89370646583,9083.5299964808,15247.6064381428,0.196259835911015,0.502168671797692,1.00229433302783
284,"Nassau Av (G)","Brooklyn","BK0101",0.854743050300947,FALSE,FALSE,2647101,163.108674584832,292.707499835738,292.707499835738,43.1957547169811,0,0,0,4,4,4,8,8,8,2989.90706780744,7870.51804920383,14489.0120084316,0.19625983591108,0.502168671797283,0.935071796964442
286,"Broadway (G)","Brooklyn","BK0104",1.18997767271809,FALSE,FALSE,1190734,264.089791081576,827.233561785034,1708.38032286635,28.9268867924528,0,0,0,0,0,0,0,0,0,3865.43450611381,6321.43776374516,7264.30276280834,0.144894205157647,0.238017890130385,0.27711755117393
287,"Flushing Av (G)","Brooklyn","BK0103",0.232171853631506,FALSE,FALSE,755553,359.370384373948,1237.75520986039,2124.74507031927,24.3278301886792,0,0,0,0,0,0,0,0,0,8110.88940328716,15781.9748667819,21655.3161920079,0.193130609268605,0.393757193395144,0.540460044958717
288,"Myrtle-Willoughby Avs (G)","Brooklyn","BK0301",1.23563830007288,FALSE,FALSE,1268340,197.981599324937,1836.37128097269,2691.42615038733,27.6768867924528,1,1,1,3,3,3,6,6,6,5180.15542088945,12909.4582257195,20557.5597836632,0.196259835911097,0.459385611668465,0.708309371344081
289,"Bedford-Nostrand Avs (G)","Brooklyn","BK0301",1.23563830007288,FALSE,FALSE,2243069,291.660671040009,2108.5782596291,2989.68732477096,46.8278301886793,16,5,14,17,6,15,20,9,18,4985.76193193799,11502.2564470321,17493.9943849694,0.196259835911071,0.435223294134494,0.655172466579316
290,"Classon Av (G)","Brooklyn","BK0204",1.66726026215952,TRUE,FALSE,1341975,366.980212229598,1552.409817643,2902.54013240809,38.1839622641509,1,1,1,6,6,6,8,8,8,5634.40651031383,11479.7818889776,15833.2779890985,0.196259835911022,0.41312105509723,0.571683442355613
291,"Clinton-Washington Avs (G)","Brooklyn","BK0204",1.66726026215952,TRUE,FALSE,1430633,54.9261027162412,982.020729986298,2894.1860057766,26.6509433962264,8,8,6,9,9,7,9,9,7,4428.38344055822,9048.73360570526,12684.1546100177,0.196259835911058,0.382352027802,0.52658790589492
292,"Fulton St (G)","Brooklyn","BK0203",1.2533838035799,FALSE,FALSE,1616716,272.449917669432,313.763028398442,2234.62208818149,37.5235849056604,3,3,3,4,4,4,4,4,4,2804.28921483851,3751.21650360225,4474.58569083213,0.126540624241938,0.199920096170915,0.279426072820153
293,"Van Cortlandt Park-242 St (1)","Bronx","BX0802",1.44139634079466,FALSE,FALSE,1366783,75.7673534729102,713.834671480143,1488.97293800822,25.4245283018868,1,1,0,1,1,0,1,1,0,940.223851924943,1884.02817582638,2867.85196306622,0.196259835910958,0.450634739078195,0.880109619621054
294,"238 St (1)","Bronx","BX0802",1.44139634079466,FALSE,FALSE,1045048,391.610612849787,551.158802657691,1917.44617542194,33.0542452830189,2,1,2,2,1,2,4,3,4,2781.45435333952,7934.72070586839,13735.3353709562,0.196259835910901,0.442351914984211,0.722264093112828
295,"231 St (1)","Bronx","BX0802",1.44139634079466,FALSE,FALSE,1988125,289.406832140535,317.894432984321,2589.34259231801,44.5047169811321,1,1,1,3,3,3,4,4,4,3968.97844660569,10400.3007848955,17409.2426417562,0.196259835911,0.467223636151254,0.770518939112948
296,"Marble Hill-225 St (1)","Manhattan","BX0802",1.44139634079466,FALSE,FALSE,1086979,383.776572641512,705.803327558143,2466.21797312746,33.3608490566038,2,2,1,3,2,2,3,2,2,5046.86873283869,9587.72079297879,14404.8954255116,0.158433226869021,0.390757764387527,0.660708629439873
297,"215 St (1)","Manhattan","MN1203",1.01392764837119,FALSE,FALSE,537826,524.891972515788,812.261003601723,1761.02163287133,40.2240566037736,1,1,1,2,1,2,3,2,3,3393.35355186142,5392.8332680126,6395.81519595311,0.188722589014412,0.374145717318286,0.494954683149793
298,"207 St (1)","Manhattan","MN1203",1.01392764837119,FALSE,FALSE,1387238,532.90866863655,532.90866863655,1250.65868646737,60.5778301886792,0,0,0,0,0,0,0,0,0,5018.33008700326,8203.66531806072,9075.21061708865,0.185129550352083,0.343648214719531,0.438516563735768
299,"Dyckman St (1)","Manhattan","MN1202",0.645328650736314,FALSE,FALSE,1674196,425.435491088504,609.308848050746,609.308848050746,47.3584905660377,2,2,2,2,2,2,2,2,2,6331.23259054872,13520.9725650108,13931.4145397365,0.196259835909855,0.419261247957946,0.489206551844822
300,"191 St (1)","Manhattan","MN1202",0.645328650736314,FALSE,FALSE,1748269,325.661213619144,677.365410347831,677.365410347831,42.9599056603774,9,9,7,11,11,9,11,11,9,9088.73934926829,17888.0038072052,18930.9017572087,0.19625983591105,0.434848357745627,0.551093153736954
301,"181 St (1)","Manhattan","MN1202",0.645328650736314,FALSE,FALSE,2489196,182.292826815098,543.887010701685,1252.71867608164,43.2075471698113,1,1,1,3,3,3,3,3,3,9032.92639563443,17508.4917115771,20223.5879943476,0.19168408222176,0.382109043008327,0.55073466327614
303,"157 St (1)","Manhattan","MN1201",0.677143171019652,FALSE,FALSE,2420316,380.934647622042,440.496526382755,2397.38950832542,53.0188679245283,1,0,1,1,0,1,3,2,3,8578.27287709328,14216.2897550386,18335.7558127317,0.194290377952228,0.366567049309585,0.522627877874226
304,"145 St (1)","Manhattan","MN0903",0.798799152703625,FALSE,FALSE,2190118,218.658233811809,218.658233811809,3156.50026829673,41.9457547169811,8,8,6,12,12,10,15,15,13,6826.11727393146,14085.9801287346,17306.6934359308,0.196259835910998,0.408008578399973,0.512275727339815
305,"137 St-City College (1)","Manhattan","MN0902",1.37837951254756,FALSE,FALSE,2784625,225.030482160084,626.83358055358,2649.24745810125,46.6509433962264,10,9,9,10,9,9,11,10,10,7969.51429036368,16918.515978333,21342.106167898,0.19625983591107,0.441789711528366,0.549903773137117
306,"125 St (1)","Manhattan","MN0901",0.599172878534003,FALSE,FALSE,2115489,202.08685180236,229.264631565136,1840.45775669877,41.1320754716981,2,2,1,5,4,4,5,4,4,4722.68936294554,12346.9548619121,17159.0707196338,0.196259835911002,0.491408424631974,0.675753383687012
307,"116 St-Columbia University (1)","Manhattan","MN0901",0.599172878534003,FALSE,FALSE,3442824,184.369825589833,870.57332979118,870.57332979118,49.6698113207547,3,3,2,4,4,3,4,4,3,4799.40791262407,10857.5281232084,15036.4842915268,0.195084129375974,0.429837284744941,0.590365819329383
308,"Cathedral Pkwy (110 St) (1)","Manhattan","MN0703",0.887211320481636,FALSE,FALSE,3081761,297.952718018729,453.123010653678,453.123010653678,53.3254716981132,11,8,10,15,11,14,15,11,14,7261.37264448578,13451.2880250616,14935.9891098033,0.195084129376061,0.370304555342249,0.41548568491767
309,"103 St (1)","Manhattan","MN0703",0.887211320481636,FALSE,FALSE,3004952,183.825057491813,401.052076052834,457.77696138153,46.9221698113208,14,10,11,16,12,13,20,16,17,7546.72084202651,16579.6396297466,20891.6172631315,0.196259835910975,0.414924413718413,0.517396954551391
310,"96 St (1,2,3)","Manhattan","MN0702",0.790851528760514,FALSE,FALSE,8784987,381.095138242305,453.444915409983,962.341522938185,71.7570754716981,6,5,6,11,9,11,11,9,11,8637.7967820574,20816.6603252939,27033.6398911165,0.196259835910975,0.455455972275534,0.597001338170995
311,"86 St (1)","Manhattan","MN0702",0.790851528760514,FALSE,FALSE,4400533,434.65136388669,434.65136388669,1590.05778950432,67.0990566037736,5,4,5,14,11,14,15,12,15,9046.28329252906,20148.0065992958,25413.6367126019,0.196259835911053,0.434511774333538,0.549604447464984
312,"79 St (1)","Manhattan","MN0702",0.790851528760514,FALSE,FALSE,3858793,231.239537809406,231.239537809406,1295.57962287733,54.1391509433962,11,9,10,16,14,15,16,14,15,6974.11643382406,15009.5562268214,18747.8285964182,0.19625983591105,0.430051102514311,0.544874744429729
313,"72 St (1,2,3)","Manhattan","MN0701",0.627347480791183,FALSE,FALSE,10124348,472.742845584267,514.888036131577,778.7581463428,75.872641509434,20,13,16,25,18,21,27,20,23,10755.1181615294,20215.7103797511,27606.5120754713,0.196259835911015,0.390737776875686,0.54953301270423
314,"66 St-Lincoln Center (1)","Manhattan","MN0701",0.627347480791183,FALSE,FALSE,5103336,72.6627957804028,72.6627957804028,262.706179462736,52.1933962264151,5,4,4,5,4,4,5,4,4,8734.73731750678,15245.2256279287,20169.5323802678,0.196259835911011,0.36868007610575,0.506459006195944
316,"50 St (1)","Manhattan","MN0502",1.92873430718364,TRUE,TRUE,6493904,267.362936092883,267.362936092883,712.690166565691,63.4080188679245,4,4,3,4,4,3,4,4,3,1105.61900886947,1105.61900886947,1105.61900886947,0.0585885955865178,0.0585885955865178,0.0585885955865178
318,"34 St-Penn Station (1,2,3)","Manhattan","MN0501",0.696787909162235,FALSE,FALSE,18183255,214.224107189552,214.224107189552,1090.95969760482,65.4599056603774,3,2,2,3,2,2,3,2,2,989.3166825491,1026.81918988607,1026.81918988607,0.124272543118687,0.13869161004826,0.13869161004826
319,"28 St (1)","Manhattan","MN0501",0.696787909162235,FALSE,FALSE,3299675,375.031860484006,375.031860484006,1230.64017396256,58.6084905660377,6,6,5,6,6,5,6,6,5,3646.3810484383,4309.46222483874,4329.11398970724,0.165417191043445,0.193929112532834,0.194625950030278
320,"23 St (1)","Manhattan","MN0401",0.682041633156165,FALSE,FALSE,3422076,445.147716589365,728.26790972898,977.04354422629,62.6179245283019,9,5,7,9,5,7,9,5,7,3912.51180555199,3938.30596884263,3938.30596884263,0.111011800759338,0.111805612118546,0.111805612118546
321,"18 St (1)","Manhattan","MN0401",0.682041633156165,FALSE,FALSE,1854074,386.248524127958,718.826836619415,844.393163792108,47.7712264150943,4,4,4,4,4,4,4,4,4,5132.75051899188,5925.7606821223,5925.7606821223,0.151661835935168,0.176945595299146,0.176945595299146
323,"Christopher St-Stonewall (1)","Manhattan","MN0203",1.78329038933733,TRUE,FALSE,3310724,343.803585208883,343.803585208883,667.512905215021,56.8632075471698,9,9,7,11,11,9,15,15,13,4924.11789484822,9237.02620114773,12023.8368117548,0.154996520774068,0.306360443078266,0.435646134268137
324,"Houston St (1)","Manhattan","MN0201",1.02389093600833,FALSE,FALSE,3589906,193.127576774938,532.083360494741,532.083360494741,50.9905660377359,8,8,4,15,15,11,16,16,12,2770.37743158877,5035.06768374726,6549.26032515136,0.160744190166655,0.306982406050689,0.441726315290294
325,"Canal St (1)","Manhattan","MN0201",1.02389093600833,FALSE,FALSE,1323729,443.787789479157,632.130102828733,632.130102828733,41.1910377358491,4,4,4,6,6,6,6,6,6,1947.53176898982,3342.11373936989,4306.14986672111,0.150092619798326,0.246357796955769,0.312622650149166
326,"Franklin St (1)","Manhattan","MN0102",1.72068802073447,TRUE,FALSE,1496561,439.33396138736,495.260062631883,495.260062631883,45.3419811320755,3,3,3,6,6,6,6,6,6,2588.89815475822,4029.20036184143,4845.26282161847,0.149016327533366,0.232522346317978,0.27989964574516
327,"Chambers St (1,2,3)","Manhattan","MN0102",1.72068802073447,TRUE,FALSE,4280084,241.07508389113,241.07508389113,572.845213312902,56.0259433962264,5,5,5,7,7,7,7,7,7,3987.98836285128,5935.25581096902,7674.13824708966,0.156234040962272,0.242461033963237,0.316024006343486
328,"WTC Cortlandt (1)","Manhattan","MN0101",0.553449068501232,FALSE,FALSE,4397741,298.762572494293,298.762572494293,899.844087828529,60.1768867924528,2,2,2,3,3,3,3,3,3,2909.40208854554,5791.36387570204,7845.99330400883,0.151912396909367,0.247076075799788,0.316415608842919
329,"Rector St (1)","Manhattan","MN0101",0.553449068501232,FALSE,FALSE,1864470,464.625014828131,519.575873258981,741.881494012978,51.0966981132076,2,2,1,4,4,3,4,4,3,2376.61808173787,5707.85906294065,6798.80711067513,0.0959654443705868,0.17131961503653,0.19552946198862
333,"Wall St (2,3)","Manhattan","MN0101",0.553449068501232,FALSE,FALSE,4509256,347.984834957126,347.984834957126,347.984834957126,62.9599056603774,23,15,23,24,16,24,25,17,25,4833.59966154662,8453.50090202375,10690.7856367723,0.120024869835159,0.214389116581562,0.277991058356534
334,"Clark St (2,3)","Brooklyn","BK0201",2.11184052950501,TRUE,FALSE,1724293,237.024828566291,605.070631200029,605.070631200029,37.877358490566,1,1,0,3,3,2,3,3,2,5260.0313351632,8980.21803402197,12973.3307443083,0.168293572609367,0.308258199891999,0.466629309412359
336,"Hoyt St (2,3)","Brooklyn","BK0202",1.36704605554042,FALSE,FALSE,1873248,545.98972095019,883.536561991513,1347.81844758719,68.997641509434,2,2,2,2,2,2,2,2,2,2428.62750435283,2592.3150134571,2592.3150134571,0.0822390005323879,0.0890565217543614,0.0890565217543614
337,"Nevins St (2,3,4,5)","Brooklyn","BK0203",1.2533838035799,FALSE,FALSE,2266048,175.071932343058,440.303565896997,1784.07109750217,41.2146226415094,2,2,1,2,2,1,2,2,1,3704.38585138609,4605.96896290884,4634.9615555374,0.153019316767117,0.196328742147851,0.198390908242021
339,"Bergen St (2,3)","Brooklyn","BK0602",0.954756164382297,FALSE,FALSE,1124010,196.739724634577,502.775213245086,2542.74162365989,24.3632075471698,2,2,1,3,3,2,3,3,2,4530.41421420114,7612.33706084064,7929.32754485335,0.189776071213648,0.330697179853,0.34454546966242
340,"Grand Army Plaza (2,3)","Brooklyn","BK0602",0.954756164382297,FALSE,FALSE,1764934,372.588034835113,372.588034835113,2662.54034583233,45.813679245283,1,1,0,1,1,0,1,1,0,3626.2302805131,8043.99696427087,12741.4619595127,0.153582596930818,0.322685339071521,0.513329741939423
341,"Eastern Pkwy-Brooklyn Museum (2,3)","Brooklyn","BK0801",0.676354382000446,FALSE,FALSE,1210413,129.961581890364,327.711887757078,2353.85468993923,23.0778301886792,0,0,0,1,1,1,2,2,2,3517.82230420611,6845.16247516121,7842.00089293505,0.196259835623731,0.407625099297592,0.59635744947323
343,"Nostrand Av (3)","Brooklyn","BK0901",0.524776707042881,FALSE,FALSE,824030,634.90898829204,1527.71067158433,2656.94043162716,49.7287735849057,3,3,1,3,3,1,4,4,2,3956.52322126323,8386.91076732839,11441.9296290652,0.150962784150395,0.31473432274487,0.425224930702495
