"nta2020","ntaname","n_tracts","boroname","n_boroughs","pop_total","households","pop_65plus","pop_disabled","pov_below","pov_universe","dis_universe","med_hh_income_hhwtd","inc_tracts_used","poverty_rate","pct_65plus","disability_rate","events_311_raw","events_311","events_per_100k","ntatype","cdta2020","is_residential","restrooms","subway_riders","n_stations","jobs","hotels","area_sqmi","pop_density","jobs_density","l_sub","l_jobs","l_hotel","l_rest","l_dens","inc10k","pov","old","boro","pred","resid_ratio","n_projects","park_acres","got","l_park","need","need_abs","coverage","med_hours","n_late","pct_unacceptable","n_insp","intervention","capex","excess"
"QN0202","Sunnyside",18,"Queens",1,46879,21055,6366,3680,5974,46645,46747,81960,14,0.128073748526101,0.135796412039506,0.0787216291954564,46,33,70.3939930459267,0,"QN02",TRUE,3,9122248,4,40860,7,1.71106520968238,27397.553135162,23879.8613686878,9.11858116001633,3.73433071701785,2.07944154167984,1.38629436111989,10.2182454856959,8.196,12.8073748526101,13.5796412039506,"Queens",35.7363208832347,0.923430257631294,0,2.10408588396316,0,1.13271927074076,0.923430257631294,33,32.5060843440336,8,0,9.09090909090909,11,"Build new / modular unit",1200000,0
"QN0203","Woodside",14,"Queens",1,46947,18812,8477,3358,4129,46495,46716,75617,14,0.0888052478761157,0.1805653183377,0.0718811542084083,83,47,100.112893262615,0,"QN02",TRUE,1,7473043,4,17385,7,1.18191901827003,39720.9954948658,14709.1295860916,8.91919136330691,2.91153511475324,2.07944154167984,0.693147180559945,10.5896603559421,7.5617,8.88052478761157,18.05653183377,"Queens",27.9648129327027,1.68068351156525,1,11.0979769126874,1,2.49303824132511,1.68068351156525,47,12.2836344344727,7.33333333333333,0,20,30,"Build new / modular unit",1200000,19.0351870672973
"QN0301","Jackson Heights",20,"Queens",1,93975,35581,16375,10048,12318,93562,93709,79884,20,0.131656014193797,0.174248470337856,0.10722555997823,110,58,61.7185421654695,0,"QN03",TRUE,4,8289765,2,17169,1,1.4102797998211,66635.713006682,12174.1799054187,9.02289752372706,2.8997168451203,0.693147180559945,1.6094379124341,11.1070109509946,7.9884,13.1656014193797,17.4248470337856,"Queens",45.4808620034629,1.27526166930574,1,16.9084621827233,1,2.88527334877492,1.27526166930574,58,47.2018701270158,8,0,20.5882352941176,34,"Reconstruct or repair",60500,12.5191379965371
"QN0302","East Elmhurst",10,"Queens",1,29093,8647,4309,2770,4225,28350,28685,80116,10,0.149029982363316,0.148111229505379,0.0965661495555168,67,36,123.741106107998,0,"QN03",TRUE,5,0,0,8081,12,1.0317649249312,28197.3144240583,7832.21042384131,0,2.20618431870769,2.56494935746154,1.79175946922805,10.2470174829433,8.0116,14.9029982363316,14.8111229505379,"Queens",10.0866370090511,3.56907857075615,1,22.3044422526693,1,3.14864399702037,3.56907857075615,36,66.8542655847008,8,1,30.7692307692308,26,"Reconstruct or repair",60500,25.9133629909489
"QN0303","North Corona",10,"Queens",1,38521,9738,3240,2912,6621,38291,38472,80006,10,0.172912694889138,0.0841099659925755,0.0756914119359534,49,24,62.3036785130189,0,"QN03",TRUE,1,3789908,1,3758,2,0.500797197798861,76919.3601108596,7504.03559867632,8.2403608472187,1.55982741188077,1.09861228866811,0.693147180559945,11.2505258813202,8.0006,17.2912694889138,8.41099659925755,"Queens",20.0721025673056,1.19568938627747,1,12.6354660768489,1,2.61267419810051,1.19568938627747,24,47.5002545208524,7.33333333333333,0,0,12,"Extend operating hours",0,3.9278974326944
"QN0401","Elmhurst",23,"Queens",1,100015,33039,13881,8491,14839,99136,99802,72467,23,0.149683263395739,0.138789181622757,0.0850784553415763,140,77,76.9884517322402,0,"QN04",TRUE,5,34258333,5,25533,2,1.51020660153361,66226.0381450029,16906.9582758222,10.4417143029203,3.27838924128924,1.09861228866811,1.79175946922805,11.1008440897332,7.2467,14.9683263395739,13.8789181622757,"Queens",64.4563368101663,1.19460713733666,1,16.6747803503817,1,2.87213878457001,1.19460713733666,77,49.9294455017007,8,0,23.1884057971014,69,"Reconstruct or repair",60500,12.5436631898337
"QN0402","Corona",17,"Queens",1,67341,20432,9579,9178,13547,65933,66838,69520,17,0.205466155036173,0.142246179890409,0.137317095065681,150,54,80.188889383882,0,"QN04",TRUE,4,4981726,1,10404,2,0.86180512595918,78139.4748900457,12072.3347849904,8.51373240981392,2.43396417105043,1.09861228866811,1.6094379124341,11.2662634460163,6.952,20.5466155036173,14.2246179890409,"Queens",31.0621510764202,1.73845011142812,1,9.12541020632313,1,2.31504812637668,1.73845011142812,54,62.1706066600452,8,0,5.55555555555556,36,"Extend operating hours",0,22.9378489235798
"QN0501","Maspeth",20,"Queens",1,40680,14746,6849,3926,5126,40374,40455,87267,18,0.126962896913855,0.168362831858407,0.0970461006056112,81,11,27.0403146509341,0,"QN05",TRUE,3,0,0,17594,2,2.09174875423514,19447.8423460923,8411.14400779617,0,2.92283894803367,1.09861228866811,1.38629436111989,9.87554282779412,8.7267,12.6962896913855,16.8362831858407,"Queens",12.7687099570978,0.861480919917469,1,11.4000963914407,1,2.51770424608406,0.861480919917469,11,27.126917412929,8,0,14.2857142857143,21,"Build new / modular unit",1200000,0
"QN0502","Ridgewood",19,"Queens",1,66747,25112,7619,5811,8978,66482,66678,87554,18,0.135044072079661,0.114147452319954,0.0871501844686403,70,39,58.4295923412288,0,"QN05",TRUE,4,6077480,5,11386,1,1.52623951089204,43732.9786862799,7460.16592988424,8.712509943705,2.51656680251587,0.693147180559945,1.6094379124341,10.6858806232612,8.7554,13.5044072079661,11.4147452319954,"Queens",37.7066206266871,1.03430112144278,0,18.3992630386846,0,2.96523507765106,1.03430112144278,39,32.9156236493059,8,0,56.8181818181818,44,"Build new / modular unit",1200000,1.2933793733129
"QN0503","Glendale",13,"Queens",1,35585,12880,5838,3341,3209,35419,35558,94437,13,0.0906010898105537,0.164057889560208,0.0939591653073851,21,13,36.5322467331741,0,"QN05",TRUE,1,0,0,8590,0,1.07633418357394,33061.2931774042,7980.79270461999,0,2.26072088889535,0,0.693147180559945,10.4061487330772,9.4437,9.06010898105537,16.4057889560208,"Queens",9.4653872293523,1.37342505752821,0,5.82997968340599,0,1.92132169896715,1.37342505752821,13,35.5782211082936,7.33333333333333,0,NA,NA,"Extend operating hours",0,3.5346127706477
"QN0504","Middle Village",14,"Queens",1,34057,12976,8239,4207,2778,33603,33715,94141,13,0.082671190072315,0.241917961065273,0.124781254634436,9,6,17.6175235634378,0,"QN05",TRUE,3,0,0,4211,0,1.25341878840747,27171.2856987496,3359.61135970387,0,1.65077177592708,0,1.38629436111989,10.2099528247101,9.4141,8.2671190072315,24.1917961065273,"Queens",6.38138731235091,0.940234420247029,0,53.9833354816993,0,4.00703014807952,0.940234420247029,6,41.8936148160028,8,0,6.66666666666667,15,"Extend operating hours",0,0
"QN0601","Rego Park",8,"Queens",1,29744,12637,6580,3600,3384,29612,29733,84920,8,0.114277995407267,0.221221086605702,0.121077590555948,11,6,20.1721355567509,0,"QN06",TRUE,1,3286942,1,17259,1,0.724336842766078,41063.7679099884,23827.3120749896,8.09801711611781,2.9046581091546,0.693147180559945,0.693147180559945,10.6229058043865,8.492,11.4277995407267,22.1221086605702,"Queens",11.9519188704646,0.502011439755258,0,5.70213647309914,0,1.90242635214855,0.502011439755258,6,35.9620632855637,7.33333333333333,0,23.8095238095238,21,"Reconstruct or repair",60500,0
"QN0602","Forest Hills",24,"Queens",1,93621,40992,19661,10452,9048,93137,93205,107850,24,0.0971472132450047,0.210006302004892,0.112139906657368,52,30,32.044092671516,0,"QN06",TRUE,6,9382540,3,37517,0,2.07883457358255,45035.3295013074,18047.1310592768,9.14671236952397,3.65109970227706,0,1.94591014905531,10.7152247652944,10.785,9.71472132450047,21.0006302004892,"Queens",44.1937317843881,0.678829299737883,4,13.4155306110218,1,2.66830614005715,0.678829299737883,30,48.8671615668963,8,0,14.6666666666667,75,"Extend operating hours",0,0
"QN0701","College Point",7,"Queens",1,30120,9642,6540,2703,3237,29574,29607,91833,7,0.109454250355042,0.217131474103586,0.0912959773026649,8,1,3.32005312084993,0,"QN07",TRUE,3,0,0,21347,5,2.39286681309968,12587.4118171178,8921.09827556487,0,3.10669208386225,1.79175946922805,1.38629436111989,9.4405319727046,9.1833,10.9454250355042,21.7131474103586,"Queens",9.16797224213725,0.109075373876446,0,88.7859930437928,0,4.49742898367431,0.109075373876446,1,22.1314369469346,8,0,12,25,"Build new / modular unit",1200000,0
"QN0702","Whitestone-Beechhurst",7,"Queens",1,29547,11007,7382,2944,2065,29348,29382,103344,7,0.0703625459997274,0.249839239178258,0.100197399768566,10,7,23.6910684671879,0,"QN07",TRUE,3,0,0,5481,0,1.88811509070068,15648.9401231548,2902.89507615025,0,1.86887481944558,0,1.38629436111989,9.65822236996448,10.3344,7.03625459997274,24.9839239178258,"Queens",5.75405145692094,1.21653413293349,1,54.9939373891913,1,4.02524342396722,1.21653413293349,7,24.4748789808288,8,0,9.375,32,"Build new / modular unit",1200000,1.24594854307906
"QN0703","Bay Terrace-Clearview",5,"Queens",1,23195,10403,7029,3650,2349,23154,23175,103249,5,0.101451153148484,0.30303944815693,0.157497303128371,3,2,8.62254796292304,0,"QN07",TRUE,6,0,0,3135,0,1.41040842564992,16445.5909211629,2222.76040258012,0,1.41948732847565,0,1.94591014905531,9.7078734958815,10.3249,10.1451153148484,30.303944815693,"Queens",3.3417129187453,0.59849545686017,2,178.343626570384,1,5.18930366707914,0.59849545686017,2,47.5566761480289,7.66666666666667,0,9.09090909090909,11,"Extend operating hours",0,0
"QN0704","Murray Hill-Broadway Flushing",15,"Queens",1,53912,19740,11930,4647,10319,53047,53110,72788,15,0.19452560936528,0.221286541029826,0.087497646394276,21,14,25.9682445466686,0,"QN07",TRUE,3,0,0,13236,0,2.02496196142163,26623.7099891748,6536.41907955033,0,2.65577396764795,0,1.38629436111989,10.189595010527,7.2788,19.452560936528,22.1286541029826,"Queens",10.5829986712734,1.32287647715592,1,22.4827032080722,1,3.15626411644527,1.32287647715592,14,31.4642936737639,8,0,28.5714285714286,14,"Build new / modular unit",1200000,3.4170013287266
"QN0705","East Flushing",14,"Queens",1,30771,11132,8075,3854,5085,30664,30751,61333,13,0.16582963735977,0.262422410711384,0.125329257585119,19,10,32.4981313574469,0,"QN07",TRUE,0,0,0,5483,0,1.13564638944685,27095.5821160035,4828.08737909223,0,1.86918336619286,0,0,10.2071628777332,6.1333,16.582963735977,26.2422410711384,"Queens",4.82503122741919,2.07252544671069,0,4.42669162616152,0,1.69132967131122,2.07252544671069,10,6.65932591745033,NA,NA,NA,NA,"Build new / modular unit",1200000,5.17496877258081
"QN0706","Queensboro Hill",5,"Queens",1,20405,6216,3695,1944,3459,20391,20402,71064,5,0.169633661909666,0.181083067875521,0.0952847760023527,7,3,14.7022788532222,0,"QN07",TRUE,2,0,0,5541,0,0.94796371952772,21525.0853800247,5845.16040630811,0,1.87809005897908,0,1.09861228866811,9.97702075218378,7.1064,16.9633661909666,18.1083067875521,"Queens",4.32547082422875,0.693566116131396,0,71.1017877413217,0,4.27807883928616,0.693566116131396,3,26.4187922152301,8,0,NA,NA,"Build new / modular unit",1200000,0
"QN0707","Flushing-Willets Point",14,"Queens",1,61079,26505,14708,7975,13143,60291,60305,55738,13,0.217992735234115,0.240802894611896,0.1322444241771,37,14,22.9211349236235,0,"QN07",TRUE,4,14885315,1,48471,24,1.38222723999832,44188.8267229304,35067.3164276946,9.60819761351822,3.90138663930659,3.2188758248682,1.6094379124341,10.6962498769343,5.5738,21.7992735234115,24.0802894611896,"Queens",32.9116013342939,0.425381914960547,2,49.625838783573,1,3.92446209385385,0.425381914960547,14,36.5225098398513,8,0,12.7272727272727,55,"Extend operating hours",0,0
"QN0801","Kew Gardens Hills",8,"Queens",1,35598,12834,6468,3820,3735,34340,35585,85291,8,0.108765288293535,0.181695600876454,0.107348601939019,7,3,8.42743974380583,0,"QN08",TRUE,4,0,0,9924,1,1.2304991726214,28929.7228247327,8065.01964471733,0,2.39096220361146,0.693147180559945,1.6094379124341,10.2726593829582,8.5291,10.8765288293535,18.1695600876454,"Queens",9.56279818406987,0.313715707709646,1,7.40660904963428,1,2.12901818811412,0.313715707709646,3,50.0563383711981,8,0,26.4705882352941,34,"Reconstruct or repair",60500,0
"QN0802","Pomonok-Electchester-Hillcrest",8,"Queens",1,34432,12434,6503,4674,4360,32059,34308,78614,8,0.135999251380268,0.18886500929368,0.136236446309899,8,2,5.80855018587361,0,"QN08",TRUE,5,0,0,13467,1,1.32626536773218,25961.62188784,10154.0764975471,0,2.67187019364745,0.693147180559945,1.79175946922805,10.1644131629385,7.8614,13.5999251380268,18.886500929368,"Queens",9.01778765015939,0.22178388731128,2,12.1172895314087,1,2.57393117157932,0.22178388731128,2,50.8288842585528,8,0,19.047619047619,42,"Extend operating hours",0,0
"QN0803","Fresh Meadows-Utopia",6,"Queens",1,20679,7952,4152,1554,1800,20677,20679,97257,6,0.0870532475697635,0.200783403452778,0.0751487015813144,9,5,24.1791189129068,0,"QN08",TRUE,3,0,0,6431,1,1.19074467874703,17366.4433434711,5400.82195182854,0,2.00566043917533,0.693147180559945,1.38629436111989,9.76235266034615,9.7257,8.70532475697635,20.0783403452778,"Queens",5.16260102471672,0.968504049811665,1,31.6521094782036,1,3.48590946246244,0.968504049811665,5,44.5405689098722,7.33333333333333,0,11.7647058823529,34,"Extend operating hours",0,0
"QN0804","Jamaica Estates-Holliswood",8,"Queens",1,23270,8841,5160,2111,2692,22630,22961,87536,8,0.11895713654441,0.221744735711216,0.0919385044205392,12,8,34.3790287924366,0,"QN08",TRUE,1,0,0,9544,1,1.41366180385503,16460.7970142103,6751.26113896101,0,2.35555697776015,0.693147180559945,0.693147180559945,9.70879764288983,8.7536,11.895713654441,22.1744735711216,"Queens",5.38522308558189,1.48554662877733,0,35.8285364170367,0,3.60627299078701,1.48554662877733,8,22.5416129038144,24,1,NA,NA,"Build new / modular unit",1200000,2.61477691441811
"QN0805","Jamaica Hills-Briarwood",10,"Queens",1,37121,14186,7028,4236,5130,36526,36534,92556,10,0.140447900125938,0.189326796153121,0.115946789292166,17,6,16.1633576681663,0,"QN08",TRUE,4,0,0,7845,6,0.99163626217508,37434.0889053188,7911.16692605873,0,2.17985232761175,1.94591014905531,1.6094379124341,10.530363749587,9.2556,14.0447900125938,18.9326796153121,"Queens",10.3750309116809,0.578311529968048,1,22.6062270062936,1,3.16151053342652,0.578311529968048,6,41.4271228175424,8,0,35.7142857142857,42,"Reconstruct or repair",60500,0
"QN0901","Kew Gardens",9,"Queens",1,24548,10568,4567,2791,2301,24339,24483,89550,8,0.0945396277579194,0.18604366954538,0.113997467630601,16,11,44.8101678344468,0,"QN09",TRUE,1,2350074,2,8609,1,0.72762101019645,33737.3435566028,11831.7089245068,7.76262752401238,2.26270015929513,0.693147180559945,0.693147180559945,10.426390260544,8.955,9.45396277579194,18.604366954538,"Queens",10.395009369989,1.058200104346,3,24.1391816603441,1,3.22442765133333,1.058200104346,11,36.879927729925,8,0,NA,NA,"Extend operating hours",0,0.604990630011001
"QN0902","Richmond Hill",13,"Queens",1,32785,10389,5217,3651,3278,32223,32396,88385,13,0.101728578965335,0.159127649839866,0.112699098654155,19,10,30.5017538508464,0,"QN09",TRUE,1,1608148,3,12076,0,1.08577813139533,30194.9349061472,11121.9775484714,7.38346012536013,2.57077848886196,0,0.693147180559945,10.3154625885461,8.8385,10.1728578965335,15.9127649839866,"Queens",14.2894882803387,0.69981512310411,0,0.0247518873083283,0,0.0244505221262331,0.69981512310411,10,27.8939731867499,7.33333333333333,0,NA,NA,"Build new / modular unit",1200000,0
"QN0903","South Richmond Hill",9,"Queens",1,23493,6508,3467,2550,2797,23348,23462,85086,8,0.119796128148021,0.147575873664496,0.108686386497315,18,6,25.5395224109309,0,"QN09",TRUE,1,0,0,2135,0,0.568509673761598,41323.8350801603,3755.43301818168,0,1.14262917408488,0,0.693147180559945,10.6292189318805,8.5086,11.9796128148021,14.7575873664496,"Queens",5.38128424392351,1.11497548318046,0,5.49697262478126,0,1.8713363183727,1.11497548318046,6,34.3071151928362,8,0,20,10,"Build new / modular unit",1200000,0.61871575607649
"QN0904","Ozone Park (North)",10,"Queens",1,25562,7417,3540,2619,4823,25327,25539,80586,10,0.190429186243929,0.138486816368046,0.102549042640667,17,8,31.2964556763946,0,"QN09",TRUE,4,0,0,11095,0,0.648792716947091,39399.3325330201,17100.9934454995,0,2.49279214406199,0,1.6094379124341,10.5815295351748,8.0586,19.0429186243929,13.8486816368046,"Queens",6.60970031986159,1.2103423170277,0,5.51012944116511,0,1.8733593394583,1.2103423170277,8,68.6367306978927,8,0,16.2790697674419,43,"Extend operating hours",0,1.39029968013841
"QN0905","Woodhaven",13,"Queens",1,39914,11883,5824,3974,4248,39836,39904,93448,13,0.106637212571543,0.145913714486145,0.0995890136327185,11,3,7.51615974344841,0,"QN09",TRUE,2,2528344,3,2869,0,0.85110687761973,46896.5779146639,3370.9044955948,7.83571525956293,1.35299607571838,0,1.09861228866811,10.7557213094902,9.3448,10.6637212571543,14.5913714486145,"Queens",15.5473016479325,0.192959528793792,0,2.80821038931619,0,1.33715936469815,0.192959528793792,3,46.7990076347193,7.66666666666667,0,54.5454545454545,11,"Reconstruct or repair",60500,0
"QN1001","South Ozone Park",25,"Queens",1,80840,22848,14458,8360,9641,80219,80818,100469,25,0.120183497675114,0.17884710539337,0.103442302457373,93,40,49.480455220188,0,"QN10",TRUE,3,2338522,4,10619,4,2.93548386386927,27538.9011654946,3617.46154720914,7.7577019139808,2.45264168920072,1.6094379124341,1.38629436111989,10.2233911835142,10.0469,12.0183497675114,17.884710539337,"Queens",39.1162165917554,1.02259378552554,1,20.7832557045265,1,3.0811415877168,1.02259378552554,40,18.8006999714782,7.33333333333333,0,10,10,"Build new / modular unit",1200000,0.883783408244597
"QN1002","Ozone Park",7,"Queens",1,23862,7518,3791,3080,2430,23561,23862,86696,6,0.103136539196129,0.158871846450423,0.129075517559299,17,10,41.9076355712011,0,"QN10",TRUE,2,3305604,4,3937,2,0.900617337933483,26495.1594811096,4371.44593400086,8.10367695981832,1.59675785927673,1.09861228866811,1.09861228866811,10.1847550762305,8.6696,10.3136539196129,15.8871846450423,"Queens",10.796120270511,0.9262586697292,0,20.6642300533583,0,3.07566251582776,0.9262586697292,10,41.6730459716128,7.66666666666667,0,27.2727272727273,11,"Reconstruct or repair",60500,0
"QN1003","Howard Beach-Lindenwood",4,"Queens",1,31308,11346,7530,6066,2165,31308,31293,100809,4,0.0691516545291938,0.24051360674588,0.19384526890998,3,1,3.19407180273413,0,"QN10",TRUE,3,0,0,3810,1,1.8869404705006,16591.9383729653,2019.14159962303,0,1.57069708411767,0.693147180559945,1.38629436111989,9.71673248461776,10.0809,6.91516545291938,24.051360674588,"Queens",6.55182523520734,0.152629223781234,0,89.0221557062954,0,4.50005581454868,0.152629223781234,1,30.1648033476267,7.66666666666667,0,0,9,"Build new / modular unit",1200000,0
"QN1101","Auburndale",13,"Queens",1,34216,12682,7552,3396,3365,33581,33953,94848,13,0.100205473333135,0.220715454758008,0.100020616734898,17,10,29.2260930558803,0,"QN11",TRUE,2,0,0,6513,2,1.98949847237488,17198.3042335067,3273.68936967585,0,2.01663485338702,1.09861228866811,1.09861228866811,9.75262421044305,9.4848,10.0205473333135,22.0715454758008,"Queens",8.18159022748533,1.22225627560836,0,30.2373485412645,0,3.44161444753033,1.22225627560836,10,27.0156290156586,7.66666666666667,0,9.09090909090909,22,"Build new / modular unit",1200000,1.81840977251467
"QN1102","Bayside",13,"Queens",1,35395,12688,7175,3449,3937,35278,35296,108454,13,0.111599297012302,0.202712247492584,0.0977164551223935,17,8,22.6020624381975,0,"QN11",TRUE,5,0,0,12524,3,2.52561338511012,14014.4173327054,4958.7953856421,0,2.60446588484564,1.38629436111989,1.79175946922805,9.54791324072996,10.8454,11.1599297012302,20.2712247492584,"Queens",10.1014393061599,0.791966348312518,0,151.295021185489,0,5.02581956852953,0.791966348312518,8,33.448956227771,8,0,18.3673469387755,49,"Build new / modular unit",1200000,0
"QN1103","Douglaston-Little Neck",6,"Queens",1,25623,10088,6890,3204,1498,25536,25536,122147,6,0.0586622807017544,0.268899036022324,0.12546992481203,5,2,7.80548725754205,0,"QN11",TRUE,5,0,0,6580,0,2.44451637985651,10481.8279031143,2691.7389689924,0,2.02551319965428,0,1.79175946922805,9.25749375955871,12.2147,5.86622807017544,26.8899036022324,"Queens",4.93546147880089,0.405230596691014,0,204.489060438342,0,5.32539279864263,0.405230596691014,2,36.0841397281383,8,0,12.1212121212121,33,"Extend operating hours",0,0
"QN1104","Oakland Gardens-Hollis Hills",5,"Queens",1,24840,9834,5922,2323,1851,24840,24840,102446,5,0.0745169082125604,0.238405797101449,0.0935185185185185,5,2,8.05152979066023,0,"QN11",TRUE,3,0,0,2366,0,1.42170339856202,17471.9987482089,1664.20084695098,0,1.21372509576861,0,1.38629436111989,9.76841203969758,10.2446,7.45169082125604,23.8405797101449,"Queens",4.55550623077777,0.439029143783772,0,50.9344858009805,0,3.94998303581206,0.439029143783772,2,40.781953235017,8,0,6.25,32,"Extend operating hours",0,0
"QN1201","Jamaica",15,"Queens",1,56742,18224,8438,6584,10259,55997,56489,61143,14,0.1832062431916,0.148708187938388,0.116553665315371,83,49,86.3557858376511,0,"QN12",TRUE,3,22770637,6,23049,25,1.67975389122311,33779.9485367963,13721.6529876391,10.0332710493151,3.18009341564572,3.25809653802148,1.38629436111989,10.4276522698017,6.1143,18.32062431916,14.8708187938388,"Queens",42.1825895591302,1.16161668859408,0,18.951199653495,0,2.99328927453523,1.16161668859408,49,37.2378776315102,9.16666666666667,0,28,25,"Reconstruct or repair",60500,6.8174104408698
"QN1202","South Jamaica",14,"Queens",1,42675,12660,5456,3846,5874,42469,42628,74002,13,0.138312651581153,0.127850029291154,0.0902223890400676,29,13,30.4628002343292,0,"QN12",TRUE,3,0,0,2949,1,1.35826282587964,31418.8087805193,2171.15564367314,0,1.37346238230451,0.693147180559945,1.38629436111989,10.3551938258751,7.4002,13.8312651581153,12.7850029291154,"Queens",11.4891517866995,1.13150215449756,2,20.7468325677629,1,3.07946811786138,1.13150215449756,13,34.2046252611596,8,0,18.5185185185185,27,"Build new / modular unit",1200000,1.5108482133005
"QN1203","Baisley Park",20,"Queens",1,43885,13205,6302,4793,5385,43598,43845,85631,19,0.123514840130281,0.14360259769853,0.109316911848557,28,13,29.6228779765296,0,"QN12",TRUE,5,0,0,3661,8,1.71992434603195,25515.6571864613,2128.58199748513,0,1.5392300173906,2.19722457733622,1.79175946922805,10.1470867408877,8.5631,12.3514840130281,14.360259769853,"Queens",14.0643285128988,0.924324256794579,1,91.1615892481715,1,4.5235434412452,0.924324256794579,13,50.0975550824556,8,0,15.5844155844156,77,"Extend operating hours",0,0
"QN1204","Springfield Gardens (North)-Rochdale Village",6,"Queens",1,33511,12948,5597,4502,4615,33348,33486,77057,6,0.138389108792131,0.167019784548357,0.134444245356268,15,9,26.8568529736504,0,"QN12",TRUE,4,0,0,5209,6,1.23623563938979,27107.2916297261,4213.59798571345,0,1.82599985238276,1.94591014905531,1.6094379124341,10.2075949242668,7.7057,13.8389108792131,16.7019784548357,"Queens",9.71127069889035,0.926758225473869,1,56.4596916996064,1,4.05108368805827,0.926758225473869,9,45.0812882185796,8,0,9.67741935483871,31,"Extend operating hours",0,0
"QN1205","St. Albans",23,"Queens",1,54727,16417,8915,6023,5140,54190,54412,101281,22,0.094851448606754,0.162899482887788,0.110692494302727,26,5,9.1362581541104,0,"QN12",TRUE,5,0,0,4861,0,2.66431465769233,20540.7420035745,1824.48420120554,0,1.76832023749429,0,1.79175946922805,9.93021429018697,10.1281,9.4851448606754,16.2899482887788,"Queens",13.7865825307767,0.362671458923062,0,73.0670338854322,0,4.30497054647426,0.362671458923062,5,29.4140811214822,8,0,17.3076923076923,52,"Build new / modular unit",1200000,0
"QN1206","Hollis",10,"Queens",1,22264,6848,4028,2671,2641,21629,21913,85188,10,0.122104581811457,0.180919870643191,0.121891114863323,20,9,40.4240028745958,0,"QN12",TRUE,2,0,0,2181,0,0.87771217056264,25365.9465445581,2484.8692693892,0,1.15719561276701,0,1.09861228866811,10.1412022884148,8.5188,12.2104581811457,18.0919870643191,"Queens",4.57619814398756,1.96669805738736,0,4.85814378459769,0,1.76783279310222,1.96669805738736,9,39.4674613157518,7.66666666666667,0,13.6363636363636,22,"Extend operating hours",0,4.42380185601244
"QN1301","Glen Oaks-Floral Park-New Hyde Park",6,"Queens",1,22157,8972,8043,3629,1838,21506,21591,110908,6,0.0854645215288757,0.363000406192174,0.168079292297717,3,1,4.51324637811978,0,"QN13",TRUE,2,0,0,15994,1,1.62927565053197,13599.2948723966,9816.63231435261,0,2.83286034058135,0.693147180559945,1.09861228866811,9.51784675328296,11.0908,8.54645215288757,36.3000406192174,"Queens",3.50435308929304,0.285359372905468,0,17.2041897825558,0,2.90165177542173,0.285359372905468,1,19.2105775706613,7.66666666666667,0,9.09090909090909,22,"Build new / modular unit",1200000,0
"QN1302","Bellerose",6,"Queens",1,26891,8726,6780,3860,1903,26418,26467,104693,6,0.0720342190930426,0.252128965081254,0.14584199191446,6,3,11.1561488974006,0,"QN13",TRUE,4,0,0,6813,1,1.98440174719053,13551.1874236513,3433.27655785715,0,2.05578901301461,0.693147180559945,1.6094379124341,9.51430324675867,10.4693,7.20342190930426,25.2128965081254,"Queens",5.79488937656244,0.517697544345466,0,142.689808236197,0,4.96765686667412,0.517697544345466,3,30.063447770828,8,1,24.2424242424242,33,"Build new / modular unit",1200000,0
"QN1303","Queens Village",20,"Queens",1,55339,16816,11819,6869,5257,55046,55158,104046,19,0.0955019438287977,0.213574513453442,0.124533159287864,31,14,25.2986139973617,0,"QN13",TRUE,3,0,0,7837,2,2.49855195087455,22148.4288051846,3136.6167900799,0,2.17894745253587,1.09861228866811,1.38629436111989,10.0055669875645,10.4046,9.55019438287977,21.3574513453442,"Queens",13.9482381806679,1.0037109933643,0,33.9477236467475,0,3.553853334849,1.0037109933643,14,22.3113681603172,8,0,9.52380952380952,21,"Build new / modular unit",1200000,0.0517618193320999
"QN1304","Cambria Heights",13,"Queens",1,19981,6567,4803,2716,1498,19775,19971,112672,13,0.0757522123893805,0.240378359441469,0.135997195934104,6,2,10.0095090335819,0,"QN13",TRUE,5,0,0,1314,0,1.18633969504557,16842.5621122225,1107.60855890397,0,0.838977628771485,0,1.79175946922805,9.73172379228173,11.2672,7.57522123893805,24.0378359441469,"Queens",3.46508725729025,0.577186042225104,0,38.9193866081743,0,3.68686208579852,0.577186042225104,2,41.8860711092932,8,0,12.5,32,"Extend operating hours",0,0
"QN1305","Laurelton",11,"Queens",1,27708,8789,5104,2745,1536,27510,27588,114800,11,0.0558342420937841,0.184206727298975,0.0994997825141366,17,8,28.872527789808,0,"QN13",TRUE,1,0,0,2074,0,1.42908521294577,19388.6268985217,1451.27804921084,0,1.1229796451164,0,0.693147180559945,9.87249350609807,11.48,5.58342420937841,18.4206727298975,"Queens",6.28226274922722,1.27342652151633,0,6.19234445458709,0,1.97301719015301,1.27342652151633,8,17.8593099293811,7.33333333333333,0,45.4545454545455,11,"Build new / modular unit",1200000,1.71773725077278
"QN1306","Springfield Gardens (South)-Brookville",7,"Queens",1,24458,6819,3113,1919,2475,23947,24347,115929,5,0.10335323840147,0.127279417777414,0.0788187456360127,20,8,32.7091340256767,0,"QN13",TRUE,3,0,0,10113,7,2.0602641748075,11871.2931569978,4908.59382192816,0,2.40811559420351,2.07944154167984,1.38629436111989,9.38196265824564,11.5929,10.335323840147,12.7279417777414,"Queens",9.8624283736692,0.811159249719722,2,297.598514046255,1,5.69909990869035,0.811159249719722,8,21.3976029105663,8,0,18.5185185185185,27,"Build new / modular unit",1200000,0
