evnt_key,occur_date,law_desc,law_code,precinct,latitude,longitude
"312860501","2025-09-13T00:00:00.000","PUBLIC URINATION","16-118(6)","007","40.718684","-73.988608"
"312860505","2025-09-14T00:00:00.000","PUBLIC URINATION","16-118(6)","121","40.640275","-74.130909"
"312860514","2025-09-14T00:00:00.000","PUBLIC URINATION","16-118(6)","025","40.8009303727402","-73.9410982410066"
"312860540","2025-09-13T00:00:00.000","UNLAWFUL URINATION/DEFECATION IN PARK","751.6(L)","025","40.798973","-73.942428"
"312860541","2025-09-14T00:00:00.000","UNLAWFUL URINATION/DEFECATION IN PARK","751.6(L)","025","40.798973","-73.942428"
"312860545","2025-09-14T00:00:00.000","PUBLIC URINATION","16-118(6)","025","40.798293","-73.940822"
"312864610","2025-09-14T00:00:00.000","PUBLIC URINATION","16-118(6)","121","40.63508","-74.160256"
"312864612","2025-09-14T00:00:00.000","PUBLIC URINATION","16-118(6)","047","40.8873136344706","-73.8472717577564"
"312864619","2025-09-14T00:00:00.000","PUBLIC URINATION","16-118(6)","114","40.762615","-73.916042"
"312864630","2025-09-14T00:00:00.000","PUBLIC URINATION","16-118(6)","121","40.6231883776008","-74.1492376947323"
"312864643","2025-09-14T00:00:00.000","PUBLIC URINATION","16-118(6)","083","40.6984738177025","-73.917768981221"
"312864644","2025-09-14T00:00:00.000","PUBLIC URINATION","16-118(6)","115","40.75211","-73.872427"
"312864650","2025-09-14T00:00:00.000","PUBLIC URINATION","16-118(6)","115","40.7565675846374","-73.8759315341335"
"312864654","2025-09-14T00:00:00.000","PUBLIC URINATION","16-118(6)","115","40.7565675846374","-73.8759315341335"
"312865052","2025-09-14T00:00:00.000","PUBLIC URINATION","16-118(6)","034","40.8512131676868","-73.9352160519866"
"312865060","2025-09-14T00:00:00.000","PUBLIC URINATION","16-118(6)","034","40.8512131676868","-73.9352160519866"
"312865061","2025-09-14T00:00:00.000","PUBLIC URINATION","16-118(6)","110","40.7434812638841","-73.8740035373971"
"312865062","2025-09-13T00:00:00.000","PUBLIC URINATION","16-118(6)","110","40.747591","-73.884397"
"312865313","2025-09-14T00:00:00.000","PUBLIC URINATION","16-118(6)","072","40.6581577535544","-74.0004411548878"
"312865322","2025-09-14T00:00:00.000","PUBLIC URINATION","16-118(6)","115","40.7565675846374","-73.8759315341335"
"312865324","2025-09-14T00:00:00.000","PUBLIC URINATION","16-118(6)","115","40.750278","-73.862913"
"312865328","2025-09-14T00:00:00.000","PUBLIC URINATION","16-118(6)","115","40.7565675846374","-73.8759315341335"
"312865332","2025-09-14T00:00:00.000","PUBLIC URINATION","16-118(6)","115","40.7565675846374","-73.8759315341335"
"312865335","2025-09-14T00:00:00.000","PUBLIC URINATION","16-118(6)","115","40.7565675846374","-73.8759315341335"
"312867537","2025-09-14T00:00:00.000","PUBLIC URINATION","16-118(6)","072","40.6581577535544","-74.0004411548878"
"312867538","2025-09-14T00:00:00.000","PUBLIC URINATION","16-118(6)","044","40.840556","-73.928417"
"312867551","2025-09-14T00:00:00.000","PUBLIC URINATION","16-118(6)","115","40.750804","-73.862671"
"312867553","2025-09-13T00:00:00.000","PUBLIC URINATION","16-118(6)","115","40.755458","-73.868661"
"312867558","2025-09-14T00:00:00.000","PUBLIC URINATION","16-118(6)","115","40.7565675846374","-73.8759315341335"
"312867561","2025-09-14T00:00:00.000","PUBLIC URINATION","16-118(6)","115","40.7565675846374","-73.8759315341335"
"312867562","2025-09-14T00:00:00.000","PUBLIC URINATION","16-118(6)","115","40.7565675846374","-73.8759315341335"
"312872247","2025-09-12T00:00:00.000","PUBLIC URINATION","16-118(6)","014","40.753463","-73.994399"
"312872248","2025-09-13T00:00:00.000","PUBLIC URINATION","16-118(6)","014","40.755358","-73.98931"
"312885493","2025-09-13T00:00:00.000","PUBLIC URINATION","16-118(6)","079","40.68900139556","-73.9450265328727"
"312890938","2025-09-14T00:00:00.000","PUBLIC URINATION","16-118(6)","025","40.798973","-73.942428"
"312890947","2025-09-14T00:00:00.000","PUBLIC URINATION","16-118(6)","044","40.844316","-73.916213"
"312890952","2025-09-14T00:00:00.000","PUBLIC URINATION","16-118(6)","067","40.663569","-73.922841"
"312890961","2025-09-14T00:00:00.000","PUBLIC URINATION","16-118(6)","013","40.743616","-73.990514"
"312890963","2025-09-14T00:00:00.000","PUBLIC URINATION","16-118(6)","110","40.748968","-73.86931"
"312892811","2025-09-13T00:00:00.000","PUBLIC URINATION","16-118(6)","046","40.855683","-73.901041"
"312894463","2025-09-14T00:00:00.000","PUBLIC URINATION","16-118(6)","075","40.6713598203364","-73.8818110231735"
"312894473","2025-09-13T00:00:00.000","PUBLIC URINATION","16-118(6)","083","40.695916","-73.911083"
"312894477","2025-09-14T00:00:00.000","PUBLIC URINATION","16-118(6)","034","40.8512131676868","-73.9352160519866"
"312897297","2025-09-14T00:00:00.000","PUBLIC URINATION","16-118(6)","007","40.718883","-73.982205"
"312897301","2025-09-14T00:00:00.000","PUBLIC URINATION","16-118(6)","069","40.6486135510607","-73.9052572032302"
"312897302","2025-09-13T00:00:00.000","PUBLIC URINATION","16-118(6)","069","40.635826","-73.91679"
"312897315","2025-09-14T00:00:00.000","PUBLIC URINATION","16-118(6)","025","40.80169","-73.934282"
"312897317","2025-09-14T00:00:00.000","PUBLIC URINATION","16-118(6)","079","40.690413","-73.946769"
"312897697","2025-09-14T00:00:00.000","PUBLIC URINATION","16-118(6)","120","40.6447209438691","-74.0770327198983"
"312897712","2025-09-14T00:00:00.000","PUBLIC URINATION","16-118(6)","034","40.865038","-73.926946"
"312897713","2025-09-15T00:00:00.000","PUBLIC URINATION","16-118(6)","018","40.765399","-73.985704"
"312897715","2025-09-14T00:00:00.000","PUBLIC URINATION","16-118(6)","075","40.6713598203364","-73.8818110231735"
"312897725","2025-09-14T00:00:00.000","PUBLIC URINATION","16-118(6)","075","40.6713598203364","-73.8818110231735"
"312897994","2025-09-14T00:00:00.000","PUBLIC URINATION","16-118(6)","025","40.8009303727402","-73.9410982410066"
"312897998","2025-09-15T00:00:00.000","PUBLIC URINATION","16-118(6)","043","40.82786","-73.874179"
"312898001","2025-09-13T00:00:00.000","PUBLIC URINATION","16-118(6)","083","40.6984738177025","-73.917768981221"
"312898003","2025-09-14T00:00:00.000","PUBLIC URINATION","16-118(6)","115","40.7565675846374","-73.8759315341335"
"312898225","2025-09-15T00:00:00.000","PUBLIC URINATION","16-118(6)","049","40.8565767275976","-73.8438936779283"
"312898228","2025-09-15T00:00:00.000","PUBLIC URINATION","16-118(6)","070","40.6305998504358","-73.9737053160275"
"312898229","2025-09-14T00:00:00.000","PUBLIC URINATION","16-118(6)","079","40.690413","-73.946769"
"312898243","2025-09-15T00:00:00.000","PUBLIC URINATION","16-118(6)","104","40.698473","-73.909155"
"312898247","2025-09-14T00:00:00.000","PUBLIC URINATION","16-118(6)","034","40.8512131676868","-73.9352160519866"
"312898248","2025-09-14T00:00:00.000","PUBLIC URINATION","16-118(6)","034","40.8512131676868","-73.9352160519866"
"312898249","2025-09-14T00:00:00.000","PUBLIC URINATION","16-118(6)","075","40.6713598203364","-73.8818110231735"
"312901224","2025-09-15T00:00:00.000","PUBLIC URINATION","16-118(6)","046","40.857422","-73.902347"
"312905572","2025-09-15T00:00:00.000","PUBLIC URINATION","16-118(6)","076","40.675575","-74.007261"
"312906438","2025-09-15T00:00:00.000","PUBLIC URINATION","16-118(6)","115","40.7565675846374","-73.8759315341335"
"312906439","2025-09-15T00:00:00.000","PUBLIC URINATION","16-118(6)","115","40.7565675846374","-73.8759315341335"
"312909821","2025-09-15T00:00:00.000","PUBLIC URINATION","16-118(6)","072","40.6581577535544","-74.0004411548878"
"312924283","2025-09-15T00:00:00.000","PUBLIC URINATION","16-118(6)","044","40.836289","-73.927489"
"312924287","2025-09-06T00:00:00.000","PUBLIC URINATION","16-118(6)","067","40.655965","-73.915056"
"312924295","2025-09-14T00:00:00.000","PUBLIC URINATION","16-118(6)","052","40.869859","-73.891391"
"312946573","2025-09-15T00:00:00.000","PUBLIC URINATION","16-118(6)","088","40.694303","-73.977486"
"312946578","2025-09-15T00:00:00.000","PUBLIC URINATION","16-118(6)","044","40.8378421209284","-73.9196277517392"
"312948372","2025-09-15T00:00:00.000","PUBLIC URINATION","16-118(6)","046","40.848512","-73.902363"
"312948380","2025-09-15T00:00:00.000","PUBLIC URINATION","16-118(6)","075","40.6713598203364","-73.8818110231735"
"312948760","2025-09-15T00:00:00.000","PUBLIC URINATION","16-118(6)","079","40.680003","-73.942237"
"312951106","2025-08-31T00:00:00.000","PUBLIC URINATION","16-118(6)","048","40.859439","-73.893514"
"312961111","2025-09-15T00:00:00.000","PUBLIC URINATION","16-118(6)","105","40.7265293769835","-73.7348645378882"
"312961117","2025-09-15T00:00:00.000","PUBLIC URINATION","16-118(6)","062","40.6022161657077","-74.0029507988395"
"312974565","2025-09-15T00:00:00.000","PUBLIC URINATION","16-118(6)","116","40.665435","-73.785827"
"312977922","2025-09-14T00:00:00.000","PUBLIC URINATION","16-118(6)","018","40.7650240788333","-73.9848359497083"
"312994291","2025-09-16T00:00:00.000","PUBLIC URINATION","16-118(6)","040","40.8103518634571","-73.924942325642"
"312994308","2025-09-16T00:00:00.000","PUBLIC URINATION","16-118(6)","025","40.803904","-73.934201"
"313005569","2025-09-16T00:00:00.000","PUBLIC URINATION","16-118(6)","103","40.7072398161698","-73.7927267255908"
"313005570","2025-09-14T00:00:00.000","PUBLIC URINATION","16-118(6)","075","40.6713598203364","-73.8818110231735"
"313005572","2025-09-14T00:00:00.000","PUBLIC URINATION","16-118(6)","110","40.747095","-73.889126"
"313014118","2025-09-16T00:00:00.000","PUBLIC URINATION","16-118(6)","079","40.68900139556","-73.9450265328727"
"313017257","2025-09-16T00:00:00.000","PUBLIC URINATION","16-118(6)","014","40.75784","-73.991213"
"313017265","2025-09-13T00:00:00.000","PUBLIC URINATION","16-118(6)","075","40.673781","-73.896351"
"313018372","2025-09-16T00:00:00.000","PUBLIC URINATION","16-118(6)","079","40.68900139556","-73.9450265328727"
"313018388","2025-09-15T00:00:00.000","PUBLIC URINATION","16-118(6)","083","40.6984738177025","-73.917768981221"
"313028830","2025-09-17T00:00:00.000","PUBLIC URINATION","16-118(6)","081","40.6894642952604","-73.9240290899499"
"313028836","2025-09-17T00:00:00.000","PUBLIC URINATION","16-118(6)","115","40.751971","-73.857717"
"313028839","2025-09-16T00:00:00.000","PUBLIC URINATION","16-118(6)","115","40.7565675846374","-73.8759315341335"
"313029403","2025-09-17T00:00:00.000","PUBLIC URINATION","16-118(6)","115","40.7565675846374","-73.8759315341335"
"313029893","2025-09-17T00:00:00.000","PUBLIC URINATION","16-118(6)","115","40.7565675846374","-73.8759315341335"
"313033138","2025-09-16T00:00:00.000","PUBLIC URINATION","16-118(6)","105","40.722705","-73.729302"
"313070110","2025-09-17T00:00:00.000","PUBLIC URINATION","16-118(6)","025","40.804765","-73.941411"
"313081860","2025-09-17T00:00:00.000","PUBLIC URINATION","16-118(6)","114","40.772219","-73.922184"
"313087710","2025-09-17T00:00:00.000","PUBLIC URINATION","16-118(6)","101","40.603414","-73.753845"
"313087714","2025-09-17T00:00:00.000","PUBLIC URINATION","16-118(6)","079","40.695791","-73.939095"
"313087724","2025-09-17T00:00:00.000","PUBLIC URINATION","16-118(6)","013","40.742317","-73.981659"
"313088110","2025-09-01T00:00:00.000","PUBLIC URINATION","16-118(6)","032","40.818167","-73.941618"
"313088112","2025-09-17T00:00:00.000","PUBLIC URINATION","16-118(6)","073","40.669054","-73.906192"
"313088388","2025-09-17T00:00:00.000","PUBLIC URINATION","16-118(6)","075","40.6713598203364","-73.8818110231735"
"313088393","2025-09-17T00:00:00.000","PUBLIC URINATION","16-118(6)","073","40.669763","-73.910274"
"313088784","2025-09-17T00:00:00.000","PUBLIC URINATION","16-118(6)","028","40.803889","-73.954093"
"313088795","2025-09-17T00:00:00.000","PUBLIC URINATION","16-118(6)","115","40.7565675846374","-73.8759315341335"
"313090760","2025-09-18T00:00:00.000","PUBLIC URINATION","16-118(6)","079","40.680474","-73.946282"
"313097461","2025-09-17T00:00:00.000","PUBLIC URINATION","16-118(6)","115","40.752443","-73.871319"
"313098177","2025-09-18T00:00:00.000","PUBLIC URINATION","16-118(6)","018","40.762269","-73.987986"
"313098187","2025-09-17T00:00:00.000","PUBLIC URINATION","16-118(6)","115","40.752154","-73.868643"
"313098629","2025-09-18T00:00:00.000","PUBLIC URINATION","16-118(6)","115","40.750804","-73.862671"
"313098631","2025-09-17T00:00:00.000","PUBLIC URINATION","16-118(6)","115","40.749589","-73.868643"
"313124665","2025-09-18T00:00:00.000","PUBLIC URINATION","16-118(6)","103","40.7072398161698","-73.7927267255908"
"313128304","2025-09-18T00:00:00.000","PUBLIC URINATION","16-118(6)","024","40.797636","-73.963142"
"313135800","2025-09-18T00:00:00.000","PUBLIC URINATION","16-118(6)","025","40.8009303727402","-73.9410982410066"
"313140726","2025-09-18T00:00:00.000","PUBLIC URINATION","16-118(6)","046","40.857731","-73.905463"
"313151162","2025-09-18T00:00:00.000","PUBLIC URINATION","16-118(6)","070","40.6305998504358","-73.9737053160275"
"313151175","2025-09-18T00:00:00.000","PUBLIC URINATION","16-118(6)","075","40.6713598203364","-73.8818110231735"
"313176619","2025-09-18T00:00:00.000","PUBLIC URINATION","16-118(6)","075","40.6713598203364","-73.8818110231735"
"313176626","2025-09-18T00:00:00.000","PUBLIC URINATION","16-118(6)","075","40.652738","-73.888461"
"313176645","2025-09-19T00:00:00.000","PUBLIC URINATION","16-118(6)","034","40.8512131676868","-73.9352160519866"
"313176658","2025-09-18T00:00:00.000","PUBLIC URINATION","16-118(6)","079","40.686017","-73.945894"
"313176673","2025-09-19T00:00:00.000","PUBLIC URINATION","16-118(6)","018","40.7650240788333","-73.9848359497083"
"313176694","2025-09-19T00:00:00.000","PUBLIC URINATION","16-118(6)","110","40.747591","-73.884397"
"313176695","2025-09-18T00:00:00.000","PUBLIC URINATION","16-118(6)","121","40.635693","-74.134993"
"313176702","2025-09-19T00:00:00.000","PUBLIC URINATION","16-118(6)","043","40.82789","-73.875192"
"313176709","2025-09-19T00:00:00.000","PUBLIC URINATION","16-118(6)","083","40.699254","-73.914145"
"313176722","2025-09-19T00:00:00.000","PUBLIC URINATION","16-118(6)","115","40.750804","-73.862671"
"313176723","2025-09-19T00:00:00.000","PUBLIC URINATION","16-118(6)","115","40.7565675846374","-73.8759315341335"
"313176725","2025-09-18T00:00:00.000","PUBLIC URINATION","16-118(6)","115","40.7565675846374","-73.8759315341335"
"313176726","2025-09-19T00:00:00.000","PUBLIC URINATION","16-118(6)","115","40.7565675846374","-73.8759315341335"
"313176728","2025-09-19T00:00:00.000","PUBLIC URINATION","16-118(6)","115","40.7565675846374","-73.8759315341335"
"313190820","2025-09-19T00:00:00.000","PUBLIC URINATION","16-118(6)","072","40.645362","-74.004684"
"313197646","2025-09-19T00:00:00.000","PUBLIC URINATION","16-118(6)","041","40.820028","-73.899866"
"313197665","2025-09-19T00:00:00.000","PUBLIC URINATION","16-118(6)","023","40.788374","-73.945059"
"313199731","2025-09-19T00:00:00.000","PUBLIC URINATION","16-118(6)","070","40.6305998504358","-73.9737053160275"
"313201491","2025-09-19T00:00:00.000","PUBLIC URINATION","16-118(6)","114","40.756274","-73.945014"
"313201495","2025-09-19T00:00:00.000","PUBLIC URINATION","16-118(6)","073","40.662912","-73.911926"
"313203498","2025-09-19T00:00:00.000","PUBLIC URINATION","16-118(6)","114","40.761673","-73.938596"
"313203500","2025-09-19T00:00:00.000","PUBLIC URINATION","16-118(6)","025","40.79658","-73.930762"
"313203525","2025-09-19T00:00:00.000","UNLAWFUL URINATION/DEFECATION IN PARK","1-04(K)","114","40.760531","-73.918845"
"313205532","2025-09-19T00:00:00.000","PUBLIC URINATION","16-118(6)","043","40.827314","-73.878876"
"313205545","2025-09-19T00:00:00.000","PUBLIC URINATION","16-118(6)","115","40.7565675846374","-73.8759315341335"
"313205956","2025-09-19T00:00:00.000","PUBLIC URINATION","16-118(6)","070","40.6305998504358","-73.9737053160275"
"313205962","2025-09-19T00:00:00.000","PUBLIC URINATION","16-118(6)","048","40.840546","-73.874139"
"313205977","2025-09-19T00:00:00.000","PUBLIC URINATION","16-118(6)","110","40.749158","-73.867387"
"313206288","2025-09-19T00:00:00.000","PUBLIC URINATION","16-118(6)","067","40.646359","-73.929301"
"313206291","2025-09-19T00:00:00.000","PUBLIC URINATION","16-118(6)","044","40.838894","-73.912404"
"313206324","2025-09-19T00:00:00.000","PUBLIC URINATION","16-118(6)","115","40.747691","-73.883469"
"313206325","2025-09-20T00:00:00.000","PUBLIC URINATION","16-118(6)","115","40.746695","-73.892956"
"313206769","2025-09-19T00:00:00.000","PUBLIC URINATION","16-118(6)","047","40.8873136344706","-73.8472717577564"
"313206770","2025-09-20T00:00:00.000","PUBLIC URINATION","16-118(6)","034","40.848737","-73.9365"
"313206797","2025-09-20T00:00:00.000","PUBLIC URINATION","16-118(6)","110","40.7434812638841","-73.8740035373971"
"313206799","2025-09-20T00:00:00.000","PUBLIC URINATION","16-118(6)","025","40.798973","-73.942428"
"313206811","2025-09-19T00:00:00.000","PUBLIC URINATION","16-118(6)","083","40.689677","-73.904318"
"313206813","2025-09-20T00:00:00.000","PUBLIC URINATION","16-118(6)","083","40.6984738177025","-73.917768981221"
"313208752","2025-09-20T00:00:00.000","PUBLIC URINATION","16-118(6)","025","40.798973","-73.942428"
"313208760","2025-09-20T00:00:00.000","PUBLIC URINATION","16-118(6)","048","40.857903","-73.885577"
"313208787","2025-09-20T00:00:00.000","PUBLIC URINATION","16-118(6)","046","40.845935","-73.906552"
"313208795","2025-09-19T00:00:00.000","PUBLIC URINATION","16-118(6)","052","40.873194","-73.875413"
"313208803","2025-09-20T00:00:00.000","PUBLIC URINATION","16-118(6)","115","40.7565675846374","-73.8759315341335"
"313214395","2025-09-20T00:00:00.000","PUBLIC URINATION","16-118(6)","025","40.798001","-73.937052"
"313214401","2025-09-20T00:00:00.000","PUBLIC URINATION","16-118(6)","025","40.8009303727402","-73.9410982410066"
"313214408","2025-09-19T00:00:00.000","PUBLIC URINATION","16-118(6)","046","40.86013","-73.901212"
"313214419","2025-09-20T00:00:00.000","PUBLIC URINATION","16-118(6)","025","40.798973","-73.942428"
"313214773","2025-09-20T00:00:00.000","PUBLIC URINATION","16-118(6)","115","40.7565675846374","-73.8759315341335"
"313214994","2025-09-20T00:00:00.000","PUBLIC URINATION","16-118(6)","034","40.8512131676868","-73.9352160519866"
"313214996","2025-09-15T00:00:00.000","PUBLIC URINATION","16-118(6)","110","40.7434812638841","-73.8740035373971"
"313217574","2025-09-20T00:00:00.000","PUBLIC URINATION","16-118(6)","115","40.750587","-73.870265"
"313217577","2025-09-20T00:00:00.000","PUBLIC URINATION","16-118(6)","115","40.7565675846374","-73.8759315341335"
"313217580","2025-09-20T00:00:00.000","PUBLIC URINATION","16-118(6)","115","40.7565675846374","-73.8759315341335"
"313217582","2025-09-20T00:00:00.000","PUBLIC URINATION","16-118(6)","115","40.7565675846374","-73.8759315341335"
"313234755","2025-09-19T00:00:00.000","PUBLIC URINATION","16-118(6)","023","40.791106","-73.943557"
"313237553","2025-09-20T00:00:00.000","PUBLIC URINATION","16-118(6)","076","40.672116","-74.004162"
"313240283","2025-09-20T00:00:00.000","PUBLIC URINATION","16-118(6)","043","40.8229123084767","-73.8700413043181"
"313241759","2025-09-20T00:00:00.000","PUBLIC URINATION","16-118(6)","079","40.696112","-73.952708"
"313241767","2025-09-20T00:00:00.000","PUBLIC URINATION","16-118(6)","075","40.669168","-73.89665"
"313241775","2025-09-20T00:00:00.000","PUBLIC URINATION","16-118(6)","075","40.6713598203364","-73.8818110231735"
"313243554","2025-09-20T00:00:00.000","PUBLIC URINATION","16-118(6)","079","40.697455","-73.940929"
"313243557","2025-09-20T00:00:00.000","PUBLIC URINATION","16-118(6)","079","40.68900139556","-73.9450265328727"
"313243558","2025-09-12T00:00:00.000","PUBLIC URINATION","16-118(6)","073","40.662769","-73.90753"
"313243562","2025-09-20T00:00:00.000","PUBLIC URINATION","16-118(6)","081","40.694464","-73.934344"
"313243565","2025-09-05T00:00:00.000","PUBLIC URINATION","16-118(6)","073","40.6711300016904","-73.9135020552048"
"313243566","2025-09-20T00:00:00.000","UNLAWFUL URINATION/DEFECATION IN PARK","751.6(L)","079","40.68900139556","-73.9450265328727"
"313243884","2025-09-20T00:00:00.000","PUBLIC URINATION","16-118(6)","032","40.81591307653","-73.9451493066481"
"313243891","2025-09-20T00:00:00.000","PUBLIC URINATION","16-118(6)","113","40.6799807384666","-73.7762339071953"
"313243893","2025-09-20T00:00:00.000","PUBLIC URINATION","16-118(6)","078","40.6807856126343","-73.9744751162161"
"313243895","2025-09-20T00:00:00.000","PUBLIC URINATION","16-118(6)","026","40.816989","-73.953638"
"313243899","2025-09-20T00:00:00.000","PUBLIC URINATION","16-118(6)","114","40.758891","-73.934656"
"313243904","2025-09-20T00:00:00.000","PUBLIC URINATION","16-118(6)","081","40.68807","-73.934566"
"313243911","2025-09-20T00:00:00.000","PUBLIC URINATION","16-118(6)","048","40.850597","-73.883809"
"313244249","2025-09-20T00:00:00.000","PUBLIC URINATION","16-118(6)","088","40.6902236041959","-73.9602785860011"
"313244251","2025-09-20T00:00:00.000","PUBLIC URINATION","16-118(6)","113","40.6799807384666","-73.7762339071953"
"313244257","2025-09-20T00:00:00.000","PUBLIC URINATION","16-118(6)","113","40.673458","-73.791164"
"313244260","2025-09-20T00:00:00.000","PUBLIC URINATION","16-118(6)","077","40.675616","-73.926657"
"313244264","2025-09-20T00:00:00.000","PUBLIC URINATION","16-118(6)","079","40.688595","-73.956055"
"313244277","2025-09-20T00:00:00.000","PUBLIC URINATION","16-118(6)","079","40.697065","-73.937874"
"313244296","2025-09-20T00:00:00.000","PUBLIC URINATION","16-118(6)","043","40.821751","-73.877099"
"313244619","2025-09-21T00:00:00.000","PUBLIC URINATION","16-118(6)","049","40.864328","-73.868404"
"313244620","2025-09-19T00:00:00.000","PUBLIC URINATION","16-118(6)","032","40.820614","-73.94355"
"313244624","2025-09-21T00:00:00.000","PUBLIC URINATION","16-118(6)","079","40.68900139556","-73.9450265328727"
"313244636","2025-09-21T00:00:00.000","PUBLIC URINATION","16-118(6)","070","40.63875","-73.955055"
"313244640","2025-09-20T00:00:00.000","PUBLIC URINATION","16-118(6)","025","40.800485","-73.935146"
"313244641","2025-09-20T00:00:00.000","PUBLIC URINATION","16-118(6)","033","40.837498","-73.94237"
"313244674","2025-09-21T00:00:00.000","PUBLIC URINATION","16-118(6)","025","40.802766","-73.938602"
"313244677","2025-09-21T00:00:00.000","PUBLIC URINATION","16-118(6)","115","40.7565675846374","-73.8759315341335"
"313246403","2025-09-21T00:00:00.000","PUBLIC URINATION","16-118(6)","009","40.7265156408036","-73.9882902437563"
"313246410","2025-09-21T00:00:00.000","PUBLIC URINATION","16-118(6)","073","40.6711300016904","-73.9135020552048"
"313246412","2025-09-21T00:00:00.000","PUBLIC URINATION","16-118(6)","079","40.695199","-73.950849"
"313246413","2025-09-21T00:00:00.000","PUBLIC URINATION","16-118(6)","025","40.802792","-73.939634"
"313246422","2025-09-21T00:00:00.000","PUBLIC URINATION","16-118(6)","043","40.821234","-73.872731"
"313246442","2025-09-21T00:00:00.000","PUBLIC URINATION","16-118(6)","115","40.74894","-73.8716"
"313250479","2025-09-21T00:00:00.000","PUBLIC URINATION","16-118(6)","114","40.7694951184418","-73.9150241703895"
"313250481","2025-09-21T00:00:00.000","PUBLIC URINATION","16-118(6)","048","40.8441566000203","-73.9006054489734"
"313250487","2025-09-20T00:00:00.000","PUBLIC URINATION","16-118(6)","110","40.7434812638841","-73.8740035373971"
"313250496","2025-09-20T00:00:00.000","PUBLIC URINATION","16-118(6)","083","40.695051","-73.917793"
"313250504","2025-09-21T00:00:00.000","PUBLIC URINATION","16-118(6)","115","40.750587","-73.870265"
"313250867","2025-09-21T00:00:00.000","PUBLIC URINATION","16-118(6)","075","40.6713598203364","-73.8818110231735"
"313250869","2025-09-21T00:00:00.000","PUBLIC URINATION","16-118(6)","046","40.853376","-73.904264"
"313250872","2025-09-21T00:00:00.000","PUBLIC URINATION","16-118(6)","115","40.750901","-73.872696"
"313251193","2025-09-21T00:00:00.000","PUBLIC URINATION","16-118(6)","046","40.86186","-73.892313"
"313251196","2025-09-21T00:00:00.000","PUBLIC URINATION","16-118(6)","034","40.8512131676868","-73.9352160519866"
"313251197","2025-09-21T00:00:00.000","PUBLIC URINATION","16-118(6)","110","40.7434812638841","-73.8740035373971"
"313253363","2025-09-20T00:00:00.000","PUBLIC URINATION","16-118(6)","115","40.75192","-73.869514"
"313253365","2025-09-21T00:00:00.000","PUBLIC URINATION","16-118(6)","115","40.752803","-73.856459"
"313261292","2025-09-19T00:00:00.000","PUBLIC URINATION","16-118(6)","103","40.7072398161698","-73.7927267255908"
"313265486","2025-09-21T00:00:00.000","PUBLIC URINATION","16-118(6)","083","40.703366","-73.932215"
"313269501","2025-09-21T00:00:00.000","PUBLIC URINATION","16-118(6)","043","40.825549","-73.873686"
"313269503","2025-09-19T00:00:00.000","PUBLIC URINATION","16-118(6)","047","40.8873136344706","-73.8472717577564"
"313269522","2025-09-20T00:00:00.000","PUBLIC URINATION","16-118(6)","046","40.860124","-73.902829"
"313271197","2025-09-21T00:00:00.000","PUBLIC URINATION","16-118(6)","088","40.6902236041959","-73.9602785860011"
"313271217","2025-09-21T00:00:00.000","PUBLIC URINATION","16-118(6)","040","40.812136","-73.907506"
"313274016","2025-09-21T00:00:00.000","PUBLIC URINATION","16-118(6)","043","40.8229123084767","-73.8700413043181"
"313274022","2025-09-21T00:00:00.000","PUBLIC URINATION","16-118(6)","032","40.81591307653","-73.9451493066481"
"313274024","2025-09-21T00:00:00.000","PUBLIC URINATION","16-118(6)","052","40.863813","-73.890738"
"313275368","2025-09-21T00:00:00.000","PUBLIC URINATION","16-118(6)","081","40.6894642952604","-73.9240290899499"
"313275373","2025-09-21T00:00:00.000","PUBLIC URINATION","16-118(6)","081","40.687632","-73.92533"
"313276667","2025-09-21T00:00:00.000","PUBLIC URINATION","16-118(6)","043","40.8229123084767","-73.8700413043181"
"313277570","2025-09-21T00:00:00.000","PUBLIC URINATION","16-118(6)","079","40.68900139556","-73.9450265328727"
"313277572","2025-09-21T00:00:00.000","PUBLIC URINATION","16-118(6)","077","40.671709","-73.935022"
"313278851","2025-09-21T00:00:00.000","PUBLIC URINATION","16-118(6)","088","40.693829","-73.973048"
"313278861","2025-09-21T00:00:00.000","PUBLIC URINATION","16-118(6)","032","40.812876","-73.950641"
"313278862","2025-09-21T00:00:00.000","PUBLIC URINATION","16-118(6)","032","40.812876","-73.950641"
"313278867","2025-09-21T00:00:00.000","PUBLIC URINATION","16-118(6)","075","40.684548","-73.894576"
"313278868","2025-09-21T00:00:00.000","PUBLIC URINATION","16-118(6)","067","40.651592","-73.933783"
"313279176","2025-09-21T00:00:00.000","PUBLIC URINATION","16-118(6)","113","40.6799807384666","-73.7762339071953"
"313279189","2025-09-21T00:00:00.000","PUBLIC URINATION","16-118(6)","079","40.68900139556","-73.9450265328727"
"313279427","2025-09-21T00:00:00.000","PUBLIC URINATION","16-118(6)","081","40.694953","-73.931624"
"313279441","2025-09-21T00:00:00.000","PUBLIC URINATION","16-118(6)","046","40.852994","-73.90518"
"313279446","2025-09-21T00:00:00.000","PUBLIC URINATION","16-118(6)","025","40.799647","-73.941932"
"313279733","2025-09-21T00:00:00.000","PUBLIC URINATION","16-118(6)","079","40.68900139556","-73.9450265328727"
"313279739","2025-09-21T00:00:00.000","PUBLIC URINATION","16-118(6)","044","40.830719","-73.931124"
