"alteration_year","bbl","bin","borough","public_restroom","construction_year","description","doitt_id","doitt_source","gispropnum","ground_elevation","height_roof","location","omppropid","parks_district","system","recreation_center","featurestatus","demolition_year","maintby","maintbyspec","multipolygon.type","multipolygon.coordinates"
,"3015460001","3042088","B",FALSE,"1925","Broadway Junction Subway Station","294696","current","B219","87","13.41","Van Sinderen Avenue","B219","B-16","B219-BLG2088",FALSE,"Active",,,,"MultiPolygon","[[[[-73.9039,40.6783],[-73.9039,40.6783],[-73.9039,40.6784],[-73.904,40.6784],[-73.9041,40.6784],[-73.9042,40.6784],[-73.9042,40.6784],[-73.9044,40.6784],[-73.9044,40.6783],[-73.9042,40.6783],[-73.9042,40.6783],[-73.9043,40.6783],[-73.9043,40.6782],[-73.9042,40.6782],[-73.9042,40.6781],[-73.9039,40.6781],[-73.9039,40.6782],[-73.9038,40.6782],[-73.9038,40.6783],[-73.9039,40.6782],[-73.9039,40.6783]]]]"
,"3082300001","3326733","B",TRUE,"1946","Ps 279 Public Restroom","907046","current","B305","6","48.52","East 103 St & Ave J","B305","B-18","B305-BLG9885",FALSE,"Active",,,,"MultiPolygon","[[[[-73.8929,40.6446],[-73.893,40.6445],[-73.893,40.6446],[-73.8931,40.6445],[-73.8931,40.6445],[-73.8931,40.6446],[-73.8932,40.6445],[-73.8932,40.6445],[-73.8933,40.6445],[-73.8935,40.6444],[-73.8932,40.6441],[-73.893,40.6442],[-73.8932,40.6444],[-73.8931,40.6444],[-73.8931,40.6445],[-73.8929,40.6443],[-73.8926,40.644],[-73.8925,40.644],[-73.8926,40.6439],[-73.8926,40.6439],[-73.8927,40.6438],[-73.8927,40.6438],[-73.8927,40.6438],[-73.8924,40.6435],[-73.8921,40.6437],[-73.8922,40.6437],[-73.892,40.6438],[-73.8923,40.6441],[-73.8923,40.644],[-73.8926,40.6443],[-73.8926,40.6443],[-73.8929,40.6446]]]]"
,"4051560001","4537927","Q",TRUE,"2013","Silent Springs Playground Public Restroom","1267870","current","Q300","25","14.28660334","45-20 Colden Street","Q300-ZN01","Q-07","Q300-ZN01-BLG0346",FALSE,"Active",,,,"MultiPolygon","[[[[-73.8231,40.7496],[-73.8231,40.7497],[-73.8232,40.7497],[-73.8232,40.7496],[-73.8231,40.7496]]]]"
,"3004190001","3336106","B",FALSE,"1972","Douglass and DeGraw Pool-WOMENS LOCKER BUILDING","3185","current","B145","14","18.51","Douglass St & Nevins St, west BLG","B145","B-06","B145-BLG1068",FALSE,"Active",,,,"MultiPolygon","[[[[-73.9857,40.6807],[-73.9857,40.6807],[-73.9858,40.6807],[-73.9858,40.6807],[-73.9859,40.6806],[-73.9858,40.6806],[-73.9859,40.6806],[-73.9858,40.6805],[-73.9858,40.6806],[-73.9858,40.6806],[-73.9858,40.6806],[-73.9858,40.6806],[-73.9858,40.6807],[-73.9857,40.6807],[-73.9857,40.6807],[-73.9857,40.6807],[-73.9857,40.6807]]]]"
"2022","2038860030","2119257","X",TRUE,"1950","Captain William Harry Thompson Public Restroom","642018","current","X159","32","15.37","East 174 Street, Stratford Avenue, Bronx River Avenue","X159","X-09","X159-BLG0894",FALSE,"Active",,,,"MultiPolygon","[[[[-73.8778,40.8343],[-73.8779,40.8344],[-73.8779,40.8343],[-73.8779,40.8343],[-73.8778,40.8343]]]]"
,"3001100001","3257022","B",TRUE,"1975","Golconda Playground  Public Restroom","360892","current","B243","26","11.2145103","Gold St & Concord St","B243","B-02","B243-BLG1021",FALSE,"Active",,,,"MultiPolygon","[[[[-73.9828,40.698],[-73.9828,40.698],[-73.9828,40.698],[-73.9828,40.698],[-73.9828,40.698],[-73.9829,40.698],[-73.9829,40.6979],[-73.9829,40.6979],[-73.9829,40.6979],[-73.9828,40.6979],[-73.9828,40.698]]]]"
"1992","1017050001","1085632","M",FALSE,"1936","Thomas Jefferson Recreation Center-Building","802706","current","M047","10","16.27","2180 1st Ave.","MR-11","M-11","M047-BLG1592",TRUE,"Active",,,,"MultiPolygon","[[[[-73.9366,40.7939],[-73.9366,40.7939],[-73.9367,40.7938],[-73.9368,40.7937],[-73.9368,40.7937],[-73.9368,40.7937],[-73.9368,40.7937],[-73.9368,40.7937],[-73.9368,40.7937],[-73.9368,40.7937],[-73.9368,40.7937],[-73.9368,40.7937],[-73.9369,40.7937],[-73.9369,40.7937],[-73.9369,40.7937],[-73.9369,40.7936],[-73.9369,40.7936],[-73.9369,40.7936],[-73.9369,40.7936],[-73.9369,40.7936],[-73.937,40.7934],[-73.937,40.7934],[-73.937,40.7934],[-73.9364,40.7931],[-73.9363,40.7932],[-73.9365,40.7933],[-73.9365,40.7933],[-73.9368,40.7934],[-73.9368,40.7935],[-73.9366,40.7938],[-73.9365,40.7938],[-73.9363,40.7937],[-73.9363,40.7937],[-73.936,40.7936],[-73.936,40.7936],[-73.9362,40.7937],[-73.9362,40.7938],[-73.9366,40.7939]]]]"
,"4048120426","4108823","Q",FALSE,"1940","Memorial Field Of Flushing-Building","456544","current","Q086","74","28.98",,"Q086","Q-07","Q086-BLG0011",FALSE,"Archived",,,,"MultiPolygon","[[[[-73.8159,40.7719],[-73.8159,40.7719],[-73.8159,40.772],[-73.8159,40.772],[-73.8159,40.772],[-73.816,40.772],[-73.816,40.772],[-73.816,40.7719],[-73.816,40.7719],[-73.816,40.7719],[-73.816,40.7719],[-73.8159,40.7719],[-73.8159,40.7719]]]]"
,"4161500100","4616227","Q",FALSE,"2014","Beach 86th Modular Lifeguard Station",,"current","Q163","11","21.272563","Boardwalk & Beach 86 St","Q163-ZN06A","Q-14","Q163-ZN06A-BLG6227",FALSE,"Active",,,,"MultiPolygon","[[[[-73.8115,40.5846],[-73.8114,40.5844],[-73.8114,40.5844],[-73.8114,40.5845],[-73.8114,40.5845],[-73.8114,40.5845],[-73.8114,40.5845],[-73.8114,40.5846],[-73.8115,40.5846]]]]"
"2018","1015960075","1085249","M",TRUE,"1952","Martin Luther King, Jr. Playground Public Restroom","1223930","current","M198","22","14.22","Lenox Avenue, West 113 to West 114 Streets","M198","M-10","M198-BLG0671",FALSE,"Active",,,,"MultiPolygon","[[[[-73.9503,40.8003],[-73.9503,40.8003],[-73.9503,40.8003],[-73.9503,40.8004],[-73.9504,40.8003],[-73.9503,40.8003],[-73.9503,40.8003]]]]"
,"5021620002","5157341","R",FALSE,,"Staten Island Industrial Park-Building","379402","current","R143","25","20",,"R143","R-02","R143-BLG1311",FALSE,"Active",,,,"MultiPolygon","[[[[-74.1713,40.6089],[-74.1712,40.609],[-74.1713,40.609],[-74.1714,40.609],[-74.1715,40.6088],[-74.1713,40.6087],[-74.1713,40.6089]]]]"
,"4161500100","4616226","Q",FALSE,"2014","Beach 86th Modular Lifeguard Station","1264697","current","Q163","11","21.272563","Boardwalk & Beach 86 St","Q163-ZN06A","Q-14","Q163-ZN06A-BLG6226",FALSE,"Active",,,,"MultiPolygon","[[[[-73.8113,40.5845],[-73.8113,40.5846],[-73.8114,40.5846],[-73.8113,40.5845],[-73.8113,40.5845]]]]"
,"5009390001","5172205","R",TRUE,,"High Rock Park Men's Public Restroom",,,"R088",,,"Park entrance at 200 Nevada Av, south of Visitors Studio","R065-ZN03A","R-02","R065-ZN03A-BLG5144",FALSE,"Active",,,,"MultiPolygon","[[[[-74.1237,40.5829],[-74.1237,40.5828],[-74.1236,40.5829],[-74.1236,40.5829],[-74.1237,40.5829]]]]"
,"1003800050","1079047","M",FALSE,"1975","Dry Dock Playground-Pool Building","108174","current","M270","8","16.02",,"M270","M-03","M270-BLG1523",FALSE,"Active",,,,"MultiPolygon","[[[[-73.976,40.7254],[-73.976,40.7254],[-73.9758,40.7253],[-73.9758,40.7253],[-73.9758,40.7252],[-73.9757,40.7252],[-73.9757,40.7252],[-73.9757,40.7252],[-73.9755,40.7251],[-73.9754,40.7252],[-73.976,40.7254]]]]"
,"4057750100","4129658","Q",FALSE,"1921","Cross Island Parkway-Building-Vivo Mediterranean Grille","725517","current","Q135","18","30.58","201-10 Cross Island Parkway","Q135","Q-13","Q135-BLG9658",FALSE,"Active",,,,"MultiPolygon","[[[[-73.7923,40.7867],[-73.7923,40.7867],[-73.7924,40.7867],[-73.7924,40.7867],[-73.7925,40.7867],[-73.7925,40.7866],[-73.7925,40.7866],[-73.7925,40.7866],[-73.7923,40.7865],[-73.7923,40.7865],[-73.7922,40.7865],[-73.7922,40.7865],[-73.7922,40.7866],[-73.7922,40.7867],[-73.7923,40.7867],[-73.7923,40.7867],[-73.7923,40.7867],[-73.7923,40.7867]]]]"
,"4004770049","4541869","Q",TRUE,"1949","Vernon Playground Public Restroom","1068808","current","Q104","12","17.1","21 Street, Bridge Plaza, Vernon Boulevard, East River","Q104","Q-01","Q104-BLG0607",FALSE,"Active",,,,"MultiPolygon","[[[[-73.9473,40.7571],[-73.9474,40.7571],[-73.9474,40.757],[-73.9474,40.757],[-73.9473,40.7571]]]]"
,"4102310001","4526154","Q",TRUE,"1997","Detective Keith L Williams Park-Field House","934939","current","Q121","41","19.56","106-16 173rd Street between 106 Av and 107 Av","QR-06","Q-12","Q121-BLG0334",FALSE,"Active",,,,"MultiPolygon","[[[[-73.7834,40.7019],[-73.7836,40.7019],[-73.7836,40.7018],[-73.7835,40.7018],[-73.7834,40.7019]]]]"
,"4014290001","4000000","Q",FALSE,,"Fisher Pool-Locker Building",,,"Q441",,,"99 St & 32 Av","Q441","Q-03","Q441-BLG0343",FALSE,"Active",,,,"MultiPolygon","[[[[-73.8696,40.7584],[-73.8695,40.7584],[-73.8695,40.7584],[-73.8695,40.7584],[-73.8695,40.7584],[-73.8695,40.7584],[-73.8695,40.7584],[-73.8694,40.7584],[-73.8694,40.7584],[-73.8694,40.7584],[-73.8694,40.7584],[-73.8694,40.7584],[-73.8694,40.7584],[-73.8694,40.7584],[-73.8693,40.7584],[-73.8693,40.7584],[-73.8693,40.7584],[-73.8693,40.7584],[-73.8693,40.7584],[-73.8693,40.7584],[-73.8693,40.7584],[-73.8693,40.7585],[-73.8693,40.7585],[-73.8693,40.7585],[-73.8693,40.7585],[-73.8693,40.7585],[-73.8693,40.7585],[-73.8693,40.7585],[-73.8693,40.7586],[-73.8693,40.7586],[-73.8693,40.7586],[-73.8693,40.7586],[-73.8693,40.7586],[-73.8694,40.7586],[-73.8694,40.7586],[-73.8694,40.7585],[-73.8694,40.7585],[-73.8694,40.7585],[-73.8694,40.7585],[-73.8695,40.7585],[-73.8695,40.7585],[-73.8695,40.7585],[-73.8695,40.7584],[-73.8695,40.7584],[-73.8695,40.7585],[-73.8695,40.7585],[-73.8695,40.7585],[-73.8695,40.7585],[-73.8695,40.7585],[-73.8696,40.7586],[-73.8696,40.7586],[-73.8696,40.7586],[-73.8695,40.7586],[-73.8695,40.7586],[-73.8695,40.7586],[-73.8696,40.7586],[-73.8696,40.7586],[-73.8696,40.7586],[-73.8696,40.7586],[-73.8696,40.7586],[-73.8696,40.7586],[-73.8696,40.7585],[-73.8696,40.7585],[-73.8696,40.7584],[-73.8696,40.7584],[-73.8696,40.7584],[-73.8696,40.7584],[-73.8696,40.7584],[-73.8696,40.7584]]]]"
,"2047700001","2097402","X",FALSE,,"Haffen Pool-Mens Locker Building",,,"X196",,,"Ely Ave & Hammersley Ave",,"X-12","X196-BLG7405",FALSE,"Active",,,,"MultiPolygon","[[[[-73.8389,40.8743],[-73.8389,40.8743],[-73.8388,40.8743],[-73.8388,40.8742],[-73.8387,40.8743],[-73.8387,40.8743],[-73.8386,40.8744],[-73.8386,40.8744],[-73.8387,40.8744],[-73.8387,40.8744],[-73.8388,40.8743],[-73.8389,40.8743],[-73.8389,40.8743]]]]"
,"2047700001","2097401","X",FALSE,"1963","Haffen Pool-Wading Pool Pavilion","557803","current","X196","49","17.79","Hammersley Ave. to Burke Ave. bet. Ely Ave. and Gunther Ave.","X196","X-12","X196-BLG7401",FALSE,"Active",,,,"MultiPolygon","[[[[-73.8392,40.8744],[-73.8392,40.8745],[-73.8393,40.8745],[-73.8393,40.8744],[-73.8392,40.8744]]]]"
,"5001860119","5106630","R",FALSE,"1971","West Brighton Pool-Wading Pool Pavilion","128526","current","R109","24","18.94",,"R109","R-01","R109-BLG1293",FALSE,"Active",,,,"MultiPolygon","[[[[-74.1188,40.6372],[-74.1188,40.6373],[-74.1189,40.6372],[-74.1189,40.6372],[-74.1188,40.6372]]]]"
,"5078260300","5107846","R",FALSE,"1971","Tottenville Pool-Womens Locker Building","32350","current","R110","31","17.63","Hylan Blvd & Joline Av","R110","R-03","R110-BLG1365",FALSE,"Active",,,,"MultiPolygon","[[[[-74.2357,40.5057],[-74.2357,40.5057],[-74.2357,40.5058],[-74.2357,40.5058],[-74.2358,40.5058],[-74.2357,40.5057],[-74.2357,40.5057],[-74.2357,40.5057],[-74.2358,40.5057],[-74.2357,40.5056],[-74.2357,40.5056],[-74.2357,40.5056],[-74.2357,40.5056],[-74.2356,40.5056],[-74.2356,40.5056],[-74.2356,40.5056],[-74.2356,40.5057],[-74.2356,40.5057],[-74.2356,40.5057],[-74.2357,40.5057],[-74.2357,40.5057]]]]"
,"5009390001","5112436","R",FALSE,"1958","The High Rock Nature Center","235047","current","R088","238","25","Nevada Avenue off Rockland Avenue","R088_temp","R-02","R065-ZN03-BLG1323",FALSE,"Active",,,,"MultiPolygon","[[[[-74.123,40.5827],[-74.1231,40.5827],[-74.123,40.5827],[-74.123,40.5827],[-74.123,40.5827],[-74.1231,40.5827],[-74.1231,40.5826],[-74.1232,40.5826],[-74.1232,40.5826],[-74.1232,40.5825],[-74.1231,40.5826],[-74.1231,40.5825],[-74.123,40.5825],[-74.123,40.5826],[-74.123,40.5826],[-74.1229,40.5826],[-74.1229,40.5827],[-74.123,40.5827],[-74.123,40.5827]]]]"
,"5009390001","5154865","R",FALSE,"1958","High Rock Park-Classroom/Studio","124492","current","R088","248","17.8481939",,"R065-ZN03","R-02","R065-ZN03-BLG1324",FALSE,"Active",,,,"MultiPolygon","[[[[-74.1235,40.5831],[-74.1235,40.5831],[-74.1236,40.5831],[-74.1236,40.583],[-74.1236,40.583],[-74.1236,40.583],[-74.1236,40.583],[-74.1236,40.583],[-74.1235,40.583],[-74.1235,40.583],[-74.1235,40.5831],[-74.1235,40.5831],[-74.1235,40.5831]]]]"
,"5059650100","5172218","R",TRUE,,"Owl Hollow Fields Public Restroom",,,"R017",,,"Arthur Kill Rd","R017-ZN01","R-02","R017-ZN01-BLG5158",FALSE,"Active",,,,"MultiPolygon","[[[[-74.1965,40.5605],[-74.1964,40.5604],[-74.1963,40.5605],[-74.1964,40.5605],[-74.1965,40.5605]]]]"
,"3009210001",,"B",FALSE,,"Sunset Park Pool-First Aid Trailer",,,"B087",,,"7th Avenue at 43rd Street","B087","B-07","B087-BLG1088",FALSE,"Active",,,,"MultiPolygon","[[[[-74.0027,40.6477],[-74.0027,40.6477],[-74.0026,40.6476],[-74.0026,40.6477],[-74.0027,40.6477]]]]"
,"4080690001","4557870","Q",FALSE,,"Cross Island Parkway Bayside Marina Pier Concession Stand North","1191637","current","Q135","0","19.56672167","Bayside Marina Pier on Cross Island Parkway by 28th Av Pedestrian Overpass","Q135-ZN01","Q-13","Q135-ZN01-BLG7001",FALSE,"Active",,,,"MultiPolygon","[[[[-73.7671,40.7798],[-73.767,40.7798],[-73.767,40.7798],[-73.767,40.7799],[-73.7671,40.7799],[-73.7671,40.7799],[-73.7672,40.7799],[-73.7671,40.7798],[-73.7671,40.7798]]]]"
"1941","1014880017","1046409","M",TRUE,"1906","John Jay Park & Pool-Bathhouse","401212","current","M045","22","31.96","East of York Avenue on 77th St.","M045","M-08","M045-BLG1608",FALSE,"Active",,,,"MultiPolygon","[[[[-73.949,40.7692],[-73.9491,40.7692],[-73.9491,40.7692],[-73.9492,40.769],[-73.9492,40.769],[-73.9492,40.769],[-73.9492,40.769],[-73.9492,40.769],[-73.9491,40.769],[-73.9491,40.769],[-73.9491,40.769],[-73.9491,40.769],[-73.9491,40.769],[-73.9491,40.769],[-73.9491,40.769],[-73.9491,40.769],[-73.9491,40.769],[-73.9491,40.769],[-73.9491,40.769],[-73.9491,40.769],[-73.949,40.7691],[-73.949,40.7691],[-73.9489,40.7692],[-73.9489,40.7692],[-73.9489,40.7692],[-73.9489,40.7692],[-73.9489,40.7692],[-73.9489,40.7692],[-73.9489,40.7692],[-73.949,40.7692],[-73.949,40.7692],[-73.949,40.7692],[-73.949,40.7692],[-73.949,40.7692],[-73.949,40.7692]]]]"
,"4128020088","4582423","Q",TRUE,"1952","Cambria Playground Public Restroom","1202452","current","Q339","42","14.9","121 Avenue & 220 Street","Q339","Q-13","Q339-BLG0576",FALSE,"Active",,,,"MultiPolygon","[[[[-73.7424,40.6885],[-73.7425,40.6886],[-73.7425,40.6885],[-73.7425,40.6885],[-73.7424,40.6885]]]]"
,"4089290037","4438407","Q",TRUE,"1941","Equity Playground Public Restroom","316159","current","Q053","47","8.908387680000001","90 Street, 88 & 89 Avenues","Q053","Q-09","Q053-BLG0583",FALSE,"Active",,,,"MultiPolygon","[[[[-73.8536,40.6914],[-73.8536,40.6914],[-73.8536,40.6914],[-73.8537,40.6914],[-73.8537,40.6914],[-73.8537,40.6913],[-73.8536,40.6914]]]]"
,"4020180001",,"Q",FALSE,,"FMCP-USTA Complex-Building 2",,,"Q099",,,"Meridian Rd","Q099-ZN04","Q-15","Q099-ZN04-BLG0404",FALSE,"Active",,,,"MultiPolygon","[[[[-73.8469,40.7511],[-73.8469,40.7512],[-73.8474,40.751],[-73.8473,40.7509],[-73.8469,40.7511]]]]"
,"4086160001","4524549","Q",TRUE,"1950","Bellerose Playground Public Restroom","938910","current","Q328","98","15.24515676","85 Avenue, 248 & 249 Streets","Q328","Q-13","Q328-BLG0509",FALSE,"Active",,,,"MultiPolygon","[[[[-73.7176,40.7328],[-73.7177,40.7329],[-73.7177,40.7329],[-73.7177,40.7328],[-73.7176,40.7328]]]]"
,"4023630081","4054280","Q",TRUE,"1940","Virginia Principe Playground Public Restroom","738861","current","Q131","22","15.25","Maurice, Borden, 54 Avenues, 63 Street","Q131","Q-05","Q131-BLG0595",FALSE,"Active",,,,"MultiPolygon","[[[[-73.9043,40.7272],[-73.9043,40.7273],[-73.9043,40.7273],[-73.9044,40.7272],[-73.9044,40.7272],[-73.9043,40.7272],[-73.9043,40.7272]]]]"
,"3087250001","3412867","B",FALSE,"1930","Coney Island Beach & Boardwalk-Coney Island Beach Zone 1b-Building","373010","current","B169","9","15.89","Coney Island Boardwalk East Between Coney Island Ave and Oceana Dr E","B169-ZN01B","B-13","B169-ZN01B-BLG1142",FALSE,"Active",,,,"MultiPolygon","[[[[-73.9589,40.5751],[-73.9589,40.5751],[-73.9589,40.5751],[-73.9589,40.5751],[-73.9591,40.5751],[-73.9591,40.5751],[-73.9591,40.5751],[-73.9591,40.5751],[-73.9591,40.5751],[-73.9591,40.5751],[-73.9589,40.5751]]]]"
,"3087000250","3425560","B",TRUE,,"Coney Island Beach & Boardwalk Public Restroom",,,"B169",,,"Coney Island Boardwalk East Between Brighton 6th St. and Coney Island Ave","B169-ZN02A","B-13","B169-ZN02A-BLG1150",FALSE,"Active",,,,"MultiPolygon","[[[[-73.9598,40.575],[-73.9597,40.575],[-73.9598,40.575],[-73.9598,40.575],[-73.9598,40.575],[-73.9598,40.5749],[-73.9598,40.5748],[-73.9598,40.5748],[-73.9598,40.5749],[-73.9598,40.5749],[-73.9598,40.5749],[-73.9597,40.5749],[-73.9597,40.5749],[-73.9597,40.5748],[-73.9597,40.5749],[-73.9597,40.575],[-73.9597,40.575],[-73.9597,40.575],[-73.9598,40.575]]]]"
,"1021790625","1091094","M",FALSE,,"Fort Tryon Park-Building 1",,,"M029",,,"Corner of Cabrini Blvd and Margaret Corbin Dr","M029-ZN02","M-12","M029-ZN02-BLG7579",FALSE,"Active",,,,"MultiPolygon","[[[[-73.9346,40.8595],[-73.9346,40.8595],[-73.9346,40.8595],[-73.9345,40.8595],[-73.9345,40.8595],[-73.9345,40.8595],[-73.9345,40.8595],[-73.9346,40.8595],[-73.9346,40.8595],[-73.9346,40.8595]]]]"
,"3069360080","3412907","B",TRUE,"1960","Calvert Vaux Playground Public Restroom","1034656","current","B125","8","16.71","Cropsey Ave. Between 27th Ave. & Bay 46th St.","B125","B-13","B125-BLG5701",FALSE,"Active",,,,"MultiPolygon","[[[[-73.9902,40.5881],[-73.9902,40.5882],[-73.9902,40.5882],[-73.9903,40.5881],[-73.9903,40.5881],[-73.9903,40.5881],[-73.9902,40.5881]]]]"
,"3084701350","3421293","B",FALSE,"1930",,"1215312","current","B166","9","12",,"B166","B-15","B166-BLG1293",FALSE,"Active",,,,"MultiPolygon","[[[[-73.898,40.6177],[-73.8979,40.6177],[-73.898,40.6178],[-73.898,40.6177],[-73.8982,40.6176],[-73.8981,40.6176],[-73.898,40.6177]]]]"
,"3084701350","3346314","B",TRUE,"1949","John Malone Community Center","1091528","current","B166D","9","18","Ave Y., Bergen Ave. bet. Ave. V and Belt Pkwy.","B166D","B-18","B166D-BLG5718",FALSE,"Active",,,,"MultiPolygon","[[[[-73.8987,40.6187],[-73.8988,40.6187],[-73.8988,40.6187],[-73.8989,40.6186],[-73.8989,40.6186],[-73.899,40.6185],[-73.8989,40.6184],[-73.8988,40.6185],[-73.8987,40.6185],[-73.8986,40.6185],[-73.8987,40.6185],[-73.8986,40.6186],[-73.8987,40.6187]]]]"
"2019","3026700001","3428677","B",TRUE,"1937","McCarren Park Public Restroom","918308","current","B058","14","19.61","903 Lorimer St","B058-ZN03","B-01","B058-ZN03-BLG0988",FALSE,"Active",,,,"MultiPolygon","[[[[-73.9519,40.7221],[-73.952,40.7221],[-73.9519,40.722],[-73.9519,40.722],[-73.9519,40.722],[-73.9518,40.722],[-73.9518,40.7219],[-73.9517,40.7219],[-73.9518,40.722],[-73.9518,40.722],[-73.9517,40.722],[-73.9518,40.7221],[-73.9518,40.7221],[-73.9518,40.7221],[-73.9519,40.7221]]]]"
,"3031290050","3071668","B",FALSE,"1972","Bushwick Houses Playground & Pool-Building","125368","current","B310","25","14.8","Flushing Av & Beaver St","B310","B-01","B310-BLG0992",FALSE,"Active",,,,"MultiPolygon","[[[[-73.9397,40.7018],[-73.9394,40.7018],[-73.9394,40.7018],[-73.9393,40.7018],[-73.9393,40.7018],[-73.9391,40.7019],[-73.9391,40.7019],[-73.9397,40.7019],[-73.9397,40.7018]]]]"
,"3034890001","3406801","B",FALSE,"1971","Howard Pool-Bathhouse","558550","current","B260A","56","14.56","E New York Ave","B260","B-16","B260-BLG1189",FALSE,"Active",,,,"MultiPolygon","[[[[-73.9088,40.6729],[-73.9088,40.673],[-73.9091,40.6729],[-73.9091,40.6729],[-73.9091,40.6729],[-73.9092,40.6729],[-73.9091,40.6729],[-73.9091,40.6728],[-73.9094,40.6727],[-73.9093,40.6727],[-73.9088,40.6729]]]]"
"2022","2025570001","2100446","X",TRUE,"1931","St Mary's Playground West Public Restroom","468537","current","X045","18","23","St. Ann's Avenue & East 147 Street","X045-03","X-01","X045-03-BLG0001",FALSE,"Active",,,,"MultiPolygon","[[[[-73.9134,40.8129],[-73.9135,40.8129],[-73.9135,40.8129],[-73.9135,40.8128],[-73.9135,40.8128],[-73.9135,40.8128],[-73.9134,40.8128],[-73.9134,40.8128],[-73.9134,40.8128],[-73.9134,40.8129],[-73.9134,40.8129],[-73.9133,40.8129],[-73.9134,40.8129]]]]"
,"2025570001","2117319","X",FALSE,"1931","St Mary's Park Zone 2-M & O Office","657413","current","X045","27","26",,"X045-ZN02","X-01","X045-ZN02-BLG0749",FALSE,"Active",,,,"MultiPolygon","[[[[-73.9128,40.8141],[-73.9129,40.8141],[-73.9129,40.8141],[-73.9129,40.814],[-73.9129,40.814],[-73.9129,40.814],[-73.913,40.814],[-73.9129,40.8139],[-73.9129,40.814],[-73.9128,40.814],[-73.9128,40.814],[-73.9128,40.814],[-73.9127,40.814],[-73.9128,40.8141],[-73.9128,40.8141],[-73.9128,40.8141],[-73.9128,40.8141]]]]"
,"2024950001",,"X",FALSE,,"Rev. T. Wendell Foster Park-Pump House",,,"X034",,,,"X034-ZN02","X-04","X034-BLG0820",FALSE,"Active",,,,"MultiPolygon","[[[[-73.925,40.8326],[-73.925,40.8326],[-73.9249,40.8326],[-73.9249,40.8326],[-73.925,40.8326]]]]"
,"2024940001","2101521","X",FALSE,"1971","Rev. T. Wendell Foster Pool-MEN'S LOCKER ROOM","825078","current","X034","20","10.85",,"X034","X-04","X034-BLG0797",FALSE,"Active",,,,"MultiPolygon","[[[[-73.9238,40.8317],[-73.9239,40.8317],[-73.9238,40.8318],[-73.9239,40.8319],[-73.9238,40.8319],[-73.9239,40.8319],[-73.9239,40.8319],[-73.9239,40.8319],[-73.924,40.8318],[-73.9239,40.8317],[-73.924,40.8317],[-73.9239,40.8317],[-73.9238,40.8317]]]]"
,"2024940001","2101522","X",FALSE,"1971","Rev. T. Wendell Foster Pool-Wading Pool Pavilion","612947","current","X034","20","11.63",,"X034","X-04","X034-BLG0794",FALSE,"Active",,,,"MultiPolygon","[[[[-73.9243,40.8317],[-73.9244,40.8317],[-73.9244,40.8316],[-73.9243,40.8316],[-73.9243,40.8317]]]]"
,"2028720126","2008679","X",FALSE,"1999","Kwame Ture Recreation Center","820618","current","X261","122","31.08251596","1527 Jesup Ave","X261_temp","X-04","X261-BLG0821",TRUE,"Active",,,,"MultiPolygon","[[[[-73.919,40.8438],[-73.919,40.8438],[-73.9189,40.8438],[-73.9188,40.8439],[-73.9188,40.8441],[-73.9188,40.8441],[-73.9187,40.8441],[-73.9187,40.8441],[-73.9187,40.8441],[-73.9188,40.8442],[-73.9187,40.8443],[-73.9187,40.8443],[-73.9188,40.8443],[-73.9189,40.8443],[-73.9189,40.8442],[-73.919,40.8442],[-73.919,40.8442],[-73.919,40.8442],[-73.919,40.8442],[-73.919,40.8442],[-73.919,40.8442],[-73.9191,40.8441],[-73.9192,40.844],[-73.9192,40.8439],[-73.9192,40.8439],[-73.9192,40.8439],[-73.9192,40.8439],[-73.9192,40.8439],[-73.9192,40.8439],[-73.9192,40.8439],[-73.9192,40.8439],[-73.9191,40.8439],[-73.919,40.8439],[-73.919,40.8438],[-73.919,40.8438]]]]"
